Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-161,71,19,0,3,12,4,1,19,1,0,0.0,1,100.0,9,36,7,0,0,0,2,2,15,2
Beto,14,gw GNB,FW,26-206,19,4,1,1,0,3,0,4,0,0,,0,,2,18,11,1,0,0,1,1,2,0
Dwight McNeil,7,eng ENG,"LW,AM",24-276,90,49,0,6,24,20,3,49,3,2,66.7,1,33.3,32,220,58,1,0,0,1,0,28,3
Jack Harrison,11,eng ENG,RW,27-278,56,11,0,2,4,5,2,11,1,0,0.0,1,100.0,9,35,17,1,1,0,0,0,8,2
Jesper Lindstrøm,29,dk DEN,RW,24-177,34,11,0,0,5,6,1,11,2,0,0.0,2,100.0,4,17,7,0,1,0,0,0,4,0
Abdoulaye Doucouré,16,ml MLI,AM,31-236,56,13,1,5,5,3,2,13,1,0,0.0,1,100.0,7,36,15,1,1,0,0,0,6,2
Iliman Ndiaye,10,sn SEN,LW,24-171,34,22,0,1,11,12,5,22,5,2,40.0,3,60.0,14,79,56,5,2,4,2,3,11,6
Idrissa Gana Gueye,27,sn SEN,DM,34-333,89,39,4,13,20,7,0,39,1,0,0.0,1,100.0,16,92,67,1,0,0,0,0,19,2
Harrison Armstrong,45,eng ENG,DM,17-218,1,4,0,0,2,2,1,4,0,0,,0,,3,9,0,0,0,0,0,0,4,0
Tim Iroegbunam,42,eng ENG,DM,21-055,90,19,0,3,11,5,2,19,4,1,25.0,3,75.0,14,67,26,0,1,0,0,0,13,3
Vitaliy Mykolenko,19,ua UKR,LB,25-087,90,45,6,20,15,10,0,45,1,0,0.0,0,0.0,19,55,25,0,0,0,0,0,19,1
Michael Keane,5,eng ENG,CB,31-226,90,45,7,27,17,2,1,45,0,0,,0,,23,99,20,0,1,0,0,0,22,0
James Tarkowski,6,eng ENG,CB,31-279,90,44,7,26,11,7,5,44,0,0,,0,,20,63,27,0,0,0,0,0,26,0
Roman Dixon,75,eng ENG,RB,19-242,90,36,8,19,14,4,0,36,3,0,0.0,3,100.0,16,107,48,0,0,0,2,0,13,1
Jordan Pickford,1,eng ENG,GK,30-170,90,40,27,38,2,0,0,40,0,0,,0,,21,75,33,0,0,0,1,0,19,0
