Teamname,CoachNames,CaptainNames,Formation
Southampton," Arne Slot,  Russell Martin,  Fabian Hürzeler,  Andoni Iraola,  Gary O'Neil,  Unai Emery,  Oliver Glasner,  Pep Guardiola,  Ange Postecoglou,  Erik ten Hag,  Kieran McKenna,  Nuno Espírito Santo,  Sean Dyche,  Steve Cooper,  Lopetegui,  Mikel Arteta,  Enzo Maresca,  Eddie Howe,  Thomas Frank,  Fabian Hürzeler,  Marco Silva,  Gary O'Neil,  Russell Martin,  Unai Emery,  Andoni Iraola,  Pep Guardiola,  Ange Postecoglou,  Oliver Glasner,  Arne Slot,  Erik ten Hag,  Thomas Frank,  Nuno Espírito Santo,  Steve Cooper,  Lopetegui,  Kieran McKenna,  Sean Dyche,  Enzo Maresca,  Mikel Arteta,  Eddie Howe,  Enzo Maresca,  Thomas Frank,  Gary O'Neil,  Eddie Howe,  Kieran McKenna,  Sean Dyche,  Andoni Iraola,  Erik ten Hag,  Nuno Espírito Santo,  Mikel Arteta,  Pep Guardiola,  Lopetegui,  Oliver Glasner,  Steve Cooper,  Fabian Hürzeler,  Marco Silva,  Arne Slot,  Unai Emery,  Ange Postecoglou,  Russell Martin,  Arne Slot,  Gary O'Neil,  Andoni Iraola,  Marco Silva,  Kieran McKenna,  Russell Martin,  Eddie Howe,  Erik ten Hag,  Nuno Espírito Santo,  Ange Postecoglou,  Lopetegui,  Unai Emery,  Sean Dyche,  Steve Cooper,  Thomas Frank,  Fabian Hürzeler,  Mikel Arteta,  Pep Guardiola,  Enzo Maresca,  Oliver Glasner,  Nuno Espírito Santo,  Gary O'Neil,  Russell Martin,  Kieran McKenna,  Andoni Iraola,  Marco Silva,  Erik ten Hag,  Eddie Howe,  Ange Postecoglou,  Arne Slot,  Mikel Arteta,  Fabian Hürzeler,  Sean Dyche,  Lopetegui,  Steve Cooper,  Pep Guardiola,  Oliver Glasner,  Unai Emery,  Enzo Maresca,  Thomas Frank,  Sean Dyche,  Marco Silva,  Russell Martin,  Andoni Iraola,  Pep Guardiola,  Unai Emery,  Kieran McKenna,  Eddie Howe,  Steve Cooper,  Mikel Arteta,  Enzo Maresca,  Oliver Glasner,  Gary O'Neil,  Fabian Hürzeler,  Nuno Espírito Santo,  Thomas Frank,  Ange Postecoglou,  Arne Slot,  Rúben Amorim,  Lopetegui,  Russell Martin,  Andoni Iraola,  Kieran McKenna,  Ben Dawson,  Eddie Howe,  Mikel Arteta,  Sean Dyche,  Marco Silva,  Unai Emery,  Pep Guardiola,  Oliver Glasner,  Lopetegui,  Arne Slot,  Gary O'Neil,  Nuno Espírito Santo,  Enzo Maresca,  Rúben Amorim,  Thomas Frank,  Fabian Hürzeler,  Ange Postecoglou,  Russell Martin,  Pep Guardiola,  Eddie Howe,  Nuno Espírito Santo,  Fabian Hürzeler,  Andoni Iraola,  Mikel Arteta,  Enzo Maresca,  Gary O'Neil,  Marco Silva,  Kieran McKenna,  Ruud van Nistelrooy,  Sean Dyche,  Unai Emery,  Oliver Glasner,  Rúben Amorim,  Ange Postecoglou,  Thomas Frank,  Lopetegui,  Pep Guardiola,  Eddie Howe,  Nuno Espírito Santo,  Fabian Hürzeler,  Mikel Arteta,  Andoni Iraola,  Vítor Pereira,  Enzo Maresca,  Simon Rusk,  Arne Slot,  Sean Dyche,  Lopetegui,  Unai Emery,  Ange Postecoglou,  Oliver Glasner,  Marco Silva,  Rúben Amorim,  Ruud van Nistelrooy,  Thomas Frank,  Kieran McKenna,  Pep Guardiola,  Nuno Espírito Santo,  Vítor Pereira,  Andoni Iraola,  Ivan Jurić,  Arne Slot,  Fabian Hürzeler,  Enzo Maresca,  Eddie Howe,  Mikel Arteta,  Eddie Howe,  Ruud van Nistelrooy,  Sean Dyche,  Enzo Maresca,  Thomas Frank,  Lopetegui,  Mikel Arteta,  Kieran McKenna,  Rúben Amorim,  Nuno Espírito Santo,  Marco Silva,  Andoni Iraola,  Pep Guardiola,  Arne Slot,  Oliver Glasner,  Unai Emery,  Vítor Pereira,  Ange Postecoglou,  Fabian Hürzeler,  Ivan Jurić,  Andoni Iraola,  Marco Silva,  Oliver Glasner,  Arne Slot,  Unai Emery,  Ange Postecoglou,  Fabian Hürzeler,  Ivan Jurić,  Pep Guardiola,  Vítor Pereira,  Eddie Howe,  David Moyes,  Kieran McKenna,  Nuno Espírito Santo,  Mikel Arteta,  Enzo Maresca,  Thomas Frank,  Ruud van Nistelrooy,  Graham Potter,  Rúben Amorim,  Fabian Hürzeler,  Ruud van Nistelrooy,  Marco Silva,  Arne Slot,  Ivan Jurić"," Virgil van Dijk,  Jack Stephens,  Lewis Dunk,  Neto,  Mario Lemina,  John McGinn,  Marc Guéhi,  Kevin De Bruyne,  Son Heung-min,  Bruno Fernandes,  Sam Morsy,  Morgan Gibbs-White,  James Tarkowski,  Jamie Vardy,  Jarrod Bowen,  Martin Ødegaard,  Enzo Fernández,  Bruno Guimarães,  Christian Nørgaard,  Lewis Dunk,  Bernd Leno,  Mario Lemina,  Jack Stephens,  John McGinn,  Lewis Cook,  Kevin De Bruyne,  Son Heung-min,  Marc Guéhi,  Virgil van Dijk,  Bruno Fernandes,  Christian Nørgaard,  Ryan Yates,  Jamie Vardy,  Jarrod Bowen,  Sam Morsy,  James Tarkowski,  Moisés Caicedo,  Jorginho,  Bruno Guimarães,  Enzo Fernández,  Vitaly Janelt,  Mario Lemina,  Bruno Guimarães,  Sam Morsy,  James Tarkowski,  Lewis Cook,  Bruno Fernandes,  Morgan Gibbs-White,  Bukayo Saka,  Kyle Walker,  Jarrod Bowen,  Marc Guéhi,  Jamie Vardy,  Lewis Dunk,  Bernd Leno,  Virgil van Dijk,  Emiliano Martínez,  Cristian Romero,  Flynn Downes,  Virgil van Dijk,  Mario Lemina,  Adam Smith,  Bernd Leno,  Sam Morsy,  Flynn Downes,  Bruno Guimarães,  Bruno Fernandes,  Ryan Yates,  Cristian Romero,  Jarrod Bowen,  Emiliano Martínez,  James Tarkowski,  Jamie Vardy,  Christian Nørgaard,  Lewis Dunk,  Gabriel Magalhães,  Rúben Dias,  Reece James,  Marc Guéhi,  Ryan Yates,  Mario Lemina,  Jack Stephens,  Conor Chaplin,  Lewis Cook,  Bernd Leno,  Bruno Fernandes,  Bruno Guimarães,  Cristian Romero,  Virgil van Dijk,  Bukayo Saka,  Danny Welbeck,  James Tarkowski,  Jarrod Bowen,  Jamie Vardy,  Kyle Walker,  Marc Guéhi,  John McGinn,  Reece James,  Christian Nørgaard,  James Tarkowski,  Bernd Leno,  Jack Stephens,  Adam Smith,  Kyle Walker,  Emiliano Martínez,  Sam Morsy,  Bruno Guimarães,  Harry Winks,  Martin Ødegaard,  Enzo Fernández,  Marc Guéhi,  Mario Lemina,  Danny Welbeck,  Ryan Yates,  Christian Nørgaard,  Son Heung-min,  Virgil van Dijk,  Bruno Fernandes,  Jarrod Bowen,  Jack Stephens,  Adam Smith,  Sam Morsy,  Jamie Vardy,  Bruno Guimarães,  Martin Ødegaard,  James Tarkowski,  Antonee Robinson,  John McGinn,  Kyle Walker,  Marc Guéhi,  Jarrod Bowen,  Virgil van Dijk,  Mario Lemina,  Ryan Yates,  Enzo Fernández,  Bruno Fernandes,  Vitaly Janelt,  Lewis Dunk,  James Maddison,  Adam Armstrong,  Kyle Walker,  Bruno Guimarães,  Ryan Yates,  Lewis Dunk,  Adam Smith,  Martin Ødegaard,  Enzo Fernández,  Mario Lemina,  Antonee Robinson,  Sam Morsy,  Jamie Vardy,  James Tarkowski,  John McGinn,  Marc Guéhi,  Bruno Fernandes,  Son Heung-min,  Christian Nørgaard,  Jarrod Bowen,  Bernardo Silva,  Bruno Guimarães,  Morgan Gibbs-White,  Lewis Dunk,  Martin Ødegaard,  Adam Smith,  Nélson Semedo,  Enzo Fernández,  Jan Bednarek,  Virgil van Dijk,  Séamus Coleman,  Jarrod Bowen,  John McGinn,  Son Heung-min,  Marc Guéhi,  Antonee Robinson,  Bruno Fernandes,  Conor Coady,  Christian Nørgaard,  Dara O'Shea,  Kevin De Bruyne,  Morgan Gibbs-White,  Nélson Semedo,  Lewis Cook,  Jan Bednarek,  Virgil van Dijk,  Lewis Dunk,  Enzo Fernández,  Bruno Guimarães,  Martin Ødegaard,  Bruno Guimarães,  Jamie Vardy,  James Tarkowski,  Enzo Fernández,  Christian Nørgaard,  Tomáš Souček,  Jorginho,  Sam Morsy,  Bruno Fernandes,  Morgan Gibbs-White,  Antonee Robinson,  Lewis Cook,  Kevin De Bruyne,  Virgil van Dijk,  Marc Guéhi,  Emiliano Martínez,  Matt Doherty,  Son Heung-min,  Adam Webster,  Jan Bednarek,  Lewis Cook,  Antonee Robinson,  Marc Guéhi,  Virgil van Dijk,  Emiliano Martínez,  Son Heung-min,  Lewis Dunk,  Jan Bednarek,  Kevin De Bruyne,  Nélson Semedo,  Bruno Guimarães,  James Tarkowski,  Sam Morsy,  Ryan Yates,  Gabriel Magalhães,  Reece James,  Christian Nørgaard,  Jamie Vardy,  Tomáš Souček,  Bruno Fernandes,  Lewis Dunk,  Jamie Vardy,  Antonee Robinson,  Virgil van Dijk,  Jan Bednarek",3-4-3
