Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,28-337,83,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Emi Buendía,10,ar ARG,"LM,FW",27-342,7,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
John McGinn,7,sct SCO,"LW,LM,FW",30-044,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Jaden Philogene Bidace,19,eng ENG,RW,22-297,65,4,0,2,2,0,1,2,50.0,1,2,0,2,3,7,0,1
Leon Bailey,31,jm JAM,RM,27-114,25,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Morgan Rogers,27,eng ENG,AM,22-128,65,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0
Jáder Durán,9,co COL,FW,20-354,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Youri Tielemans,8,be BEL,"DM,CM",27-208,90,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,1
Boubacar Kamara,44,fr FRA,DM,25-008,61,1,0,1,0,0,0,2,0.0,2,2,1,1,0,1,1,0
Ross Barkley,6,eng ENG,"CM,DM",30-362,29,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Lucas Digne,12,fr FRA,LB,31-134,90,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0
Pau Torres,14,es ESP,CB,27-320,90,1,1,1,0,0,1,1,100.0,0,1,1,0,2,3,3,0
Ezri Konsa,4,eng ENG,CB,27-039,90,1,1,1,0,0,0,0,,0,0,0,0,2,3,2,0
Matty Cash,2,pl POL,RB,27-116,90,3,1,3,0,0,1,2,50.0,1,1,1,0,2,5,2,0
Emiliano Martínez,23,ar ARG,GK,32-090,45,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,1
Robin Olsen,25,se SWE,GK,34-328,45,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
