Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-297,86,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0
Christopher Nkunku,18,fr FRA,FW,27-150,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pedro Neto,7,pt POR,"LW,RW",25-035,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0
Noni Madueke,11,eng ENG,RW,23-034,67,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0
Jadon Sancho,19,eng ENG,LW,25-019,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cole Palmer,20,eng ENG,AM,22-342,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Moisés Caicedo,25,ec ECU,DM,23-162,90,3,1,0,2,1,2,4,50.0,2,0,0,0,0,3,2,0
Enzo Fernández,8,ar ARG,DM,24-086,90,2,0,0,0,2,0,2,0.0,2,2,0,2,0,2,1,0
Marc Cucurella,3,es ESP,LB,26-265,90,1,1,1,0,0,0,2,0.0,2,1,1,0,1,2,0,0
Levi Colwill,6,eng ENG,CB,22-046,90,2,1,0,1,1,1,1,100.0,0,1,0,1,2,4,1,0
Tosin Adarabioyo,4,eng ENG,CB,27-201,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Malo Gusto,27,fr FRA,RB,21-329,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Trevoh Chalobah,23,eng ENG,"CB,RB",25-282,90,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Robert Sánchez,1,es ESP,GK,27-146,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
