Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Diogo Jota,20,pt POR,FW,28-074,63,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
Darwin Núñez,9,uy URU,FW,25-237,27,8,7,1,0,0,0,0,0,0,0,0,0,4,0,0
Luis Díaz,7,co COL,LW,28-034,70,29,28,1,0,0,2,2,1,0,0,0,0,22,0,1
Wataru Endo,3,jp JPN,DM,32-007,20,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Mohamed Salah,11,eg EGY,RW,32-246,90,33,30,1,0,1,0,2,1,0,0,0,0,18,2,3
Dominik Szoboszlai,8,hu HUN,"AM,LW",24-114,90,33,32,1,0,0,1,0,1,0,0,0,0,27,0,1
Alexis Mac Allister,10,ar ARG,"DM,AM",26-054,90,38,32,6,3,0,0,3,0,3,0,3,0,31,0,1
Ryan Gravenberch,38,nl NED,DM,22-276,90,40,37,2,1,1,0,1,0,0,0,0,0,34,1,0
Andrew Robertson,26,sct SCO,LB,30-342,90,62,46,16,2,0,0,3,13,1,0,0,0,49,0,1
Virgil van Dijk,4,nl NED,CB,33-223,90,72,66,6,3,0,0,0,0,0,0,0,0,65,0,0
Ibrahima Konaté,5,fr FRA,CB,25-267,45,23,23,0,0,0,0,0,0,0,0,0,0,21,0,0
Jarell Quansah,78,eng ENG,CB,22-018,45,30,30,0,0,0,1,0,0,0,0,0,0,30,0,0
Trent Alexander-Arnold,66,eng ENG,RB,26-132,63,49,41,6,2,0,1,1,4,0,0,0,0,36,2,0
Conor Bradley,84,nir NIR,RB,21-222,27,21,19,2,1,0,0,1,1,0,0,0,0,19,0,0
Alisson,1,br BRA,GK,32-137,90,33,25,8,3,0,0,0,0,0,0,0,0,21,0,0
