Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,28-074,63,20,0,2,6,12,6,20,0,0,,0,,11,44,28,2,1,1,1,0,13,1
Darwin Núñez,9,uy URU,FW,25-237,27,10,0,2,4,4,0,10,0,0,,0,,4,7,0,0,0,0,1,1,6,0
Luis Díaz,7,co COL,LW,28-034,70,35,1,3,9,24,4,35,4,0,0.0,2,50.0,28,235,167,3,2,1,0,0,26,14
Wataru Endo,3,jp JPN,DM,32-007,20,7,0,4,3,0,0,7,0,0,,0,,1,1,0,0,0,0,0,0,3,0
Mohamed Salah,11,eg EGY,RW,32-246,90,42,0,4,12,28,6,41,1,1,100.0,0,0.0,28,129,48,0,1,1,5,2,37,13
Dominik Szoboszlai,8,hu HUN,"AM,LW",24-114,90,43,1,8,22,14,0,43,4,1,25.0,2,50.0,30,137,56,1,1,0,2,0,30,4
Alexis Mac Allister,10,ar ARG,"DM,AM",26-054,90,50,3,12,24,14,1,50,0,0,,0,,19,67,49,1,0,1,0,0,25,3
Ryan Gravenberch,38,nl NED,DM,22-276,90,54,3,12,32,11,0,54,3,2,66.7,0,0.0,29,215,103,1,3,0,3,2,35,2
Andrew Robertson,26,sct SCO,LB,30-342,90,74,3,19,32,23,1,74,2,0,0.0,2,100.0,39,231,167,4,4,0,1,1,46,6
Virgil van Dijk,4,nl NED,CB,33-223,90,88,17,47,40,1,0,88,1,0,0.0,1,100.0,52,251,119,0,2,0,0,0,56,0
Ibrahima Konaté,5,fr FRA,CB,25-267,45,26,1,8,15,3,2,26,0,0,,0,,20,130,44,0,2,0,1,1,21,1
Jarell Quansah,78,eng ENG,CB,22-018,45,35,5,13,21,1,1,35,0,0,,0,,24,115,48,0,0,0,0,0,30,0
Trent Alexander-Arnold,66,eng ENG,RB,26-132,63,60,4,21,23,16,1,60,1,0,0.0,1,100.0,30,119,46,0,2,0,0,0,28,2
Conor Bradley,84,nir NIR,RB,21-222,27,22,0,4,13,6,0,22,0,0,,0,,15,101,69,1,1,0,1,0,16,0
Alisson,1,br BRA,GK,32-137,90,34,30,34,0,0,0,34,0,0,,0,,22,117,97,0,0,0,0,0,17,0
