Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Liam Delap,19,eng ENG,FW,22-014,78,0,0,0,4,0,0,0,0,0,0,0,0,3,2,1,66.7
George Hirst,27,sct SCO,FW,26-007,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
Jack Clarke,47,eng ENG,LW,24-091,67,1,0,0,2,0,0,0,0,1,0,0,0,6,0,0,
Nathan Broadhead,33,wls WAL,LW,26-323,23,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,
Jaden Philogene Bidace,29,eng ENG,RW,23-014,90,0,0,0,1,1,0,5,3,1,0,0,0,5,0,1,0.0
Omari Hutchinson,20,eng ENG,AM,21-115,90,0,0,0,2,2,1,5,0,0,0,0,0,3,0,0,
Jens Cajuste,12,se SWE,DM,25-196,51,0,0,0,2,0,0,0,0,1,0,0,0,4,0,2,0.0
Jack Taylor,14,ie IRL,DM,26-244,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Kalvin Phillips,8,eng ENG,DM,29-082,79,0,0,0,0,1,0,1,2,1,0,0,0,4,0,0,
Sam Morsy,5,eg EGY,DM,33-165,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Leif Davis,3,eng ENG,LB,25-041,90,0,0,0,0,4,0,7,2,2,0,0,0,3,1,0,100.0
Jacob Greaves,24,eng ENG,CB,24-163,90,0,0,0,0,2,0,0,0,1,0,0,0,6,0,1,0.0
Dara O'Shea,26,ie IRL,"RB,CB",25-355,90,0,0,0,1,1,0,0,1,4,0,0,0,5,1,1,50.0
Ben Godfrey,44,eng ENG,RB,27-038,45,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
Luke Woolfenden,6,eng ENG,CB,26-124,45,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,
Alex Palmer,31,eng ENG,GK,28-196,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
