Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Taiwo Awoniyi,9,ng NGA,FW,27-232,85,24,1,2,9,13,1,24,2,1,50.0,1,50.0,13,62,35,1,0,0,1,3,20,4
Ibrahim Sangaré,6,ci CIV,CM,27-120,5,4,0,0,3,1,0,4,0,0,,0,,2,13,0,0,0,0,0,0,4,0
Danilo,28,br BRA,LW,23-337,39,20,1,6,9,5,0,20,0,0,,0,,8,28,12,0,0,0,2,0,14,1
Morato,4,br BRA,CB,23-275,51,17,3,10,6,1,1,17,0,0,,0,,3,14,12,0,0,0,1,0,6,0
Anthony Elanga,21,se SWE,RW,22-339,85,38,1,3,10,28,3,38,9,6,66.7,3,33.3,17,164,57,2,0,0,3,3,25,6
Ramón Sosa,24,py PAR,"FW,RW",25-213,5,4,0,1,2,2,0,4,1,1,100.0,0,0.0,1,36,32,1,0,0,0,0,2,0
Morgan Gibbs-White,10,eng ENG,"AM,LW",25-064,90,56,0,5,25,27,2,56,3,1,33.3,1,33.3,25,196,97,3,5,2,3,2,40,3
Elliot Anderson,8,eng ENG,"DM,CM",22-146,65,55,2,10,31,15,1,55,5,2,40.0,3,60.0,18,110,23,0,0,1,3,0,31,2
Nicolás Domínguez,16,ar ARG,"CM,AM",26-277,25,23,7,9,9,5,1,23,2,2,100.0,0,0.0,6,59,51,2,0,0,1,0,6,1
Ryan Yates,22,eng ENG,"CM,DM",27-131,90,45,9,17,22,6,1,45,0,0,,0,,11,107,73,1,0,0,2,1,17,0
Neco Williams,7,wls WAL,"RM,LB,WB",23-353,90,52,8,21,18,14,1,52,1,0,0.0,1,100.0,14,79,32,1,0,0,0,0,19,3
Murillo,5,br BRA,CB,22-271,90,41,15,27,14,0,0,41,2,1,50.0,1,50.0,10,69,52,0,0,0,0,0,13,0
Nikola Milenković,31,rs SRB,CB,27-171,90,29,5,13,11,5,3,29,0,0,,0,,5,42,25,1,0,0,0,0,15,0
Ola Aina,34,ng NGA,RB,28-175,38,13,1,2,5,6,0,13,0,0,,0,,9,32,7,0,0,0,0,0,7,0
Álex Moreno,19,es ESP,"LM,WB",31-297,52,28,5,8,11,9,1,28,1,1,100.0,0,0.0,9,51,28,1,0,1,2,0,11,4
Matz Sels,26,be BEL,GK,33-034,90,34,25,34,0,0,0,34,0,0,,0,,12,108,66,0,0,0,0,0,9,0
