Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-073,90,17,2,2,5,11,6,17,4,2,50.0,2,50.0,10,72,53,3,1,1,2,1,11,3
Pedro Neto,7,pt POR,LW,24-176,57,20,0,1,6,13,0,20,3,1,33.3,1,33.3,15,105,58,4,0,0,0,1,20,10
João Félix,14,pt POR,"LM,LW",24-296,33,20,1,3,11,6,0,20,5,2,40.0,3,60.0,10,81,35,1,1,0,1,0,16,5
Noni Madueke,11,eng ENG,RW,22-175,85,37,0,4,11,24,2,37,4,2,50.0,2,50.0,19,195,118,5,2,0,1,1,26,7
Christopher Nkunku,18,fr FRA,RW,26-292,5,13,0,1,4,8,1,13,0,0,,0,,5,35,29,1,0,0,0,0,9,4
Cole Palmer,20,eng ENG,"AM,RM",22-118,90,57,1,3,32,22,2,57,3,1,33.3,2,66.7,32,257,75,1,0,1,2,1,43,3
Enzo Fernández,8,ar ARG,"DM,CM",23-228,90,92,1,7,56,29,2,92,0,0,,0,,43,179,114,0,0,0,4,1,69,3
Moisés Caicedo,25,ec ECU,"DM,RB",22-304,90,93,2,22,57,15,0,93,2,0,0.0,1,50.0,45,177,127,2,1,0,0,0,67,3
Marc Cucurella,3,es ESP,LB,26-041,90,92,5,17,63,12,1,92,1,1,100.0,0,0.0,29,118,75,1,0,0,3,0,69,6
Levi Colwill,6,eng ENG,CB,21-188,90,124,5,43,78,4,2,124,1,0,0.0,1,100.0,69,375,255,1,0,0,1,0,98,0
Wesley Fofana,29,fr FRA,CB,23-259,90,87,7,20,59,10,1,87,2,1,50.0,0,0.0,45,250,94,1,0,0,6,0,62,2
Malo Gusto,27,fr FRA,RB,21-105,73,45,1,8,22,15,2,45,0,0,,0,,23,94,35,1,0,0,1,1,28,3
Mykhailo Mudryk,10,ua UKR,LW,23-240,17,13,1,2,5,7,0,13,2,1,50.0,1,50.0,6,88,46,2,2,0,1,0,6,1
Robert Sánchez,1,es ESP,GK,26-288,90,39,19,38,1,0,0,39,0,0,,0,,27,133,88,0,0,0,0,0,24,0
