Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Nicolas Jackson,15,sn SEN,FW,23-073,90,1,0,0,1,1,0,0,0,0,0,0,0,2,1,3,25.0
Pedro Neto,7,pt POR,LW,24-176,57,1,0,0,1,1,0,4,0,0,0,0,0,1,0,0,
João Félix,14,pt POR,"LM,LW",24-296,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Noni Madueke,11,eng ENG,RW,22-175,85,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0.0
Christopher Nkunku,18,fr FRA,RW,26-292,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Cole Palmer,20,eng ENG,"AM,RM",22-118,90,1,0,0,0,1,0,5,1,0,0,0,0,1,0,0,
Enzo Fernández,8,ar ARG,"DM,CM",23-228,90,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,
Moisés Caicedo,25,ec ECU,"DM,RB",22-304,90,0,0,0,2,3,0,0,3,3,0,0,0,6,1,0,100.0
Marc Cucurella,3,es ESP,LB,26-041,90,0,0,0,1,1,0,1,0,0,0,0,0,3,2,3,40.0
Levi Colwill,6,eng ENG,CB,21-188,90,0,0,0,1,2,0,0,1,1,0,0,0,6,4,0,100.0
Wesley Fofana,29,fr FRA,CB,23-259,90,1,0,0,1,2,0,1,2,1,0,0,0,6,1,0,100.0
Malo Gusto,27,fr FRA,RB,21-105,73,0,0,0,1,0,0,2,1,1,0,0,0,5,0,0,
Mykhailo Mudryk,10,ua UKR,LW,23-240,17,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,100.0
Robert Sánchez,1,es ESP,GK,26-288,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
