Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-224,80,15,15,0,0,0,0,0,0,0,0,0,0,9,0,0
Beto,14,gw GNB,FW,26-269,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Iliman Ndiaye,10,sn SEN,LW,24-234,90,29,29,0,0,0,0,2,0,0,0,0,0,23,0,1
Jack Harrison,11,eng ENG,RW,27-341,67,15,14,0,0,0,0,2,0,0,0,0,0,8,1,2
Jesper Lindstrøm,29,dk DEN,RW,24-240,23,8,7,1,0,0,0,1,0,1,0,1,0,5,0,1
Dwight McNeil,7,eng ENG,AM,24-339,85,35,28,7,2,0,0,6,0,3,2,0,0,26,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-121,5,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-030,90,48,46,1,1,0,0,1,0,0,0,0,0,41,1,1
Abdoulaye Doucouré,16,ml MLI,DM,31-299,79,37,36,1,1,0,0,0,0,0,0,0,0,33,0,1
Orel Mangala,8,be BEL,DM,26-222,11,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-150,90,48,34,14,1,0,0,4,13,0,0,0,0,35,0,1
Michael Keane,5,eng ENG,"CB,AM",31-289,90,34,34,0,0,0,0,1,0,0,0,0,0,25,0,2
James Tarkowski,6,eng ENG,CB,31-342,90,49,47,2,2,0,1,0,0,0,0,0,0,42,0,1
Ashley Young,18,eng ENG,RB,39-109,90,53,47,6,0,0,0,0,6,0,0,0,0,44,0,0
Jordan Pickford,1,eng ENG,GK,30-233,90,42,26,14,3,0,0,0,0,0,0,0,0,29,2,0
