Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rodrigo Muniz,9,br BRA,FW,23-345,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Raúl Jiménez,7,mx MEX,FW,33-344,34,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Alex Iwobi,17,ng NGA,"LW,DM",28-346,90,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0
Ryan Sessegnon,30,eng ENG,RW,24-331,56,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,2,0
Adama Traoré,11,es ESP,RW,29-079,34,2,2,0,2,0,0,0,,0,0,0,0,0,2,0,0
Andreas Pereira,18,br BRA,AM,29-103,68,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Emile Smith Rowe,32,eng ENG,AM,24-260,22,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Saša Lukić,20,rs SRB,DM,28-244,84,3,2,1,1,1,1,2,50.0,1,0,0,0,1,4,1,0
Willian,22,br BRA,LW,36-248,6,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
Sander Berge,16,no NOR,DM,27-059,58,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Tom Cairney,10,sct SCO,DM,34-084,32,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Antonee Robinson,33,us USA,LB,27-249,90,1,1,1,0,0,0,2,0.0,2,1,0,1,2,3,5,1
Calvin Bassey,3,ng NGA,CB,25-104,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,4,1
Joachim Andersen,5,dk DEN,CB,28-318,90,0,0,0,0,0,0,0,,0,3,2,1,2,2,6,0
Timothy Castagne,21,be BEL,RB,29-130,90,1,1,1,0,0,0,1,0.0,1,2,2,0,2,3,5,0
Bernd Leno,1,de GER,GK,33-041,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
