Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jarrod Bowen,20,eng ENG,"FW,RM",28-009,59,14,11,3,0,0,0,1,0,0,0,0,0,11,0,1
Crysencio Summerville,7,nl NED,LM,23-060,31,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0
Emerson Palmieri,33,it ITA,"LB,LW",30-148,90,46,41,5,0,0,0,4,4,1,0,1,0,34,0,4
Mohammed Kudus,14,gh GHA,"RW,RM,LM",24-149,80,25,25,0,0,0,1,2,0,0,0,0,0,22,0,1
Luis Guilherme,17,br BRA,RM,18-324,10,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Carlos Soler,4,es ESP,"AM,CM",27-362,73,34,29,4,2,0,1,1,0,1,1,0,0,28,1,0
Andy Irving,39,sct SCO,CM,24-230,17,26,23,2,2,0,0,0,0,0,0,0,0,22,1,1
Edson Álvarez,19,mx MEX,DM,27-066,45,17,17,0,0,0,1,0,0,0,0,0,0,15,0,0
Niclas Füllkrug,11,de GER,FW,31-324,45,14,12,2,0,0,0,0,0,0,0,0,0,10,0,0
Lucas Paquetá,10,br BRA,"CM,DM",27-124,90,61,61,0,0,0,1,1,0,0,0,0,0,52,0,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",27-033,90,49,44,5,0,0,0,0,5,0,0,0,0,38,0,0
Max Kilman,26,eng ENG,CB,27-220,90,39,38,0,0,0,0,0,0,0,0,0,0,35,1,0
Konstantinos Mavropanos,15,gr GRE,CB,27-018,90,58,54,3,3,0,2,0,0,0,0,0,0,48,1,1
Vladimír Coufal,5,cz CZE,RB,32-129,45,10,9,1,0,0,0,0,1,0,0,0,0,8,0,0
Jean-Clair Todibo,25,fr FRA,CB,24-365,45,34,33,1,1,0,0,0,0,0,0,0,0,34,0,0
Alphonse Areola,23,fr FRA,GK,31-306,90,45,29,15,2,0,1,0,0,0,0,0,0,37,1,0
