Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-153,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Jack Grealish,10,eng ENG,"LW,DM",29-102,90,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0
Bernardo Silva,20,pt POR,"RW,DM",30-133,90,0,0,0,0,0,0,0,,0,4,1,3,0,0,1,0
Phil Foden,47,eng ENG,AM,24-207,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Mateo Kovačić,8,hr CRO,DM,30-229,83,2,1,1,0,1,1,3,33.3,2,1,0,1,1,3,0,0
Jeremy Doku,11,be BEL,LW,22-208,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
İlkay Gündoğan,19,de GER,DM,34-058,72,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Sávio,26,br BRA,RW,20-255,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Joško Gvardiol,24,hr CRO,"CB,LB",22-333,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1
John Stones,5,eng ENG,CB,30-207,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kyle Walker,2,eng ENG,RB,34-207,45,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0
Manuel Akanji,25,ch SUI,CB,29-155,90,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0
Rico Lewis,82,eng ENG,"LB,RB",20-030,90,1,1,0,1,0,1,1,100.0,0,2,0,2,1,2,3,0
Stefan Ortega,18,de GER,GK,32-045,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
