Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-153,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,50.0
Jack Grealish,10,eng ENG,"LW,DM",29-102,90,1,0,0,1,4,0,4,0,1,0,0,0,2,0,0,
Bernardo Silva,20,pt POR,"RW,DM",30-133,90,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,
Phil Foden,47,eng ENG,AM,24-207,90,0,0,0,0,3,0,3,1,0,0,0,0,2,0,0,
Mateo Kovačić,8,hr CRO,DM,30-229,83,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,100.0
Jeremy Doku,11,be BEL,LW,22-208,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
İlkay Gündoğan,19,de GER,DM,34-058,72,0,0,0,0,2,0,3,1,0,0,0,0,2,0,0,
Sávio,26,br BRA,RW,20-255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joško Gvardiol,24,hr CRO,"CB,LB",22-333,90,1,0,0,1,0,0,1,0,0,0,0,0,5,0,0,
John Stones,5,eng ENG,CB,30-207,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Kyle Walker,2,eng ENG,RB,34-207,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Manuel Akanji,25,ch SUI,CB,29-155,90,0,0,0,3,1,0,1,1,0,0,0,0,6,0,1,0.0
Rico Lewis,82,eng ENG,"LB,RB",20-030,90,1,0,0,2,2,0,0,1,1,0,0,0,4,0,0,
Stefan Ortega,18,de GER,GK,32-045,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
