Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Matheus Cunha,10,br BRA,FW,25-146,66,22,0,6,14,2,0,22,3,2,66.7,1,33.3,16,126,59,0,0,0,0,3,14,1
Carlos Forbs,26,pt POR,FW,20-215,24,9,0,2,3,4,1,9,0,0,,0,,4,29,26,1,0,1,1,0,5,2
Jørgen Strand Larsen,9,no NOR,FW,24-257,79,19,2,8,9,2,1,19,0,0,,0,,7,18,5,0,0,0,2,0,9,1
Gonçalo Guedes,29,pt POR,FW,27-326,11,5,0,0,3,2,0,5,0,0,,0,,3,32,23,1,0,0,0,2,4,0
Mario Lemina,5,ga GAB,CM,31-049,90,33,7,19,12,2,0,33,1,0,0.0,1,100.0,14,59,12,0,0,0,0,0,15,0
André,7,br BRA,CM,23-096,45,21,11,16,5,0,0,21,0,0,,0,,3,14,7,0,0,0,1,2,2,0
Tommy Doyle,20,eng ENG,CM,23-003,45,16,3,7,7,2,0,16,0,0,,0,,6,37,19,0,0,0,0,0,7,0
João Gomes,8,br BRA,CM,23-251,89,33,4,22,10,2,1,33,1,1,100.0,0,0.0,11,95,43,1,0,0,1,2,7,1
Jean-Ricner Bellegarde,27,fr FRA,CM,26-115,1,2,2,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Rayan Aït-Nouri,3,dz ALG,WB,23-136,90,37,6,20,8,9,0,37,3,1,33.3,1,33.3,18,107,43,2,0,0,1,0,18,1
Nélson Semedo,22,pt POR,WB,30-339,90,37,10,23,8,6,1,37,1,0,0.0,1,100.0,18,114,92,2,3,2,1,0,15,2
Toti Gomes,24,pt POR,CB,25-278,90,35,6,22,12,1,0,35,0,0,,0,,14,30,2,0,0,0,0,1,19,0
Craig Dawson,15,eng ENG,CB,34-167,90,33,14,24,9,0,0,33,0,0,,0,,12,39,2,0,0,0,0,0,16,0
Santiago Bueno,4,uy URU,CB,25-346,90,28,11,21,6,1,0,28,0,0,,0,,12,25,8,0,0,0,0,0,13,0
José Sá,1,pt POR,GK,31-277,90,44,36,44,0,0,0,44,0,0,,0,,23,191,137,0,0,0,0,0,13,0
