Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Solanke,19,eng ENG,FW,27-070,90,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0.0
Son Heung-min,7,kr KOR,LW,32-138,62,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,
Brennan Johnson,22,wls WAL,"LW,RW",23-184,28,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,
Dejan Kulusevski,21,se SWE,"RW,RM",24-212,90,0,0,0,0,1,2,5,0,1,0,0,0,4,1,1,50.0
James Maddison,10,eng ENG,LM,28-000,89,0,0,0,0,5,0,1,1,2,0,0,0,5,0,1,0.0
Timo Werner,16,de GER,"LW,LM",28-262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Yves Bissouma,8,ml MLI,CM,28-085,90,1,0,0,2,1,0,0,2,1,0,0,0,6,0,0,
Pape Matar Sarr,29,sn SEN,RM,22-070,89,1,0,0,3,3,0,0,1,3,0,0,0,5,1,0,100.0
Lucas Bergvall,15,se SWE,"LM,RM",18-295,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Destiny Udogie,13,it ITA,LB,21-361,89,0,0,0,2,1,0,0,0,2,0,0,0,3,0,1,0.0
Djed Spence,24,eng ENG,LB,24-106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ben Davies,33,wls WAL,CB,31-213,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Radu Drăgușin,6,ro ROU,CB,22-294,90,0,0,0,0,1,0,0,1,1,0,0,0,2,1,1,50.0
Pedro Porro,23,es ESP,RB,25-071,90,0,0,0,0,1,0,2,0,0,0,0,0,6,1,1,50.0
Guglielmo Vicario,1,it ITA,GK,28-047,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
