Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-070,90,22,0,2,15,5,2,22,3,0,0.0,3,100.0,15,63,20,2,0,1,2,2,18,2
Son Heung-min,7,kr KOR,LW,32-138,62,48,2,11,18,19,3,48,1,0,0.0,1,100.0,34,168,97,5,1,2,2,0,37,6
Brennan Johnson,22,wls WAL,"LW,RW",23-184,28,10,0,5,3,2,2,10,1,1,100.0,0,0.0,6,19,7,0,0,0,1,0,4,1
Dejan Kulusevski,21,se SWE,"RW,RM",24-212,90,29,0,4,13,15,4,29,4,4,100.0,0,0.0,24,227,135,4,2,2,3,0,22,6
James Maddison,10,eng ENG,LM,28-000,89,58,4,26,22,11,2,58,2,2,100.0,0,0.0,44,220,94,3,2,0,0,2,48,0
Timo Werner,16,de GER,"LW,LM",28-262,1,1,0,0,1,1,1,1,0,0,,0,,1,49,45,1,1,1,0,0,0,0
Yves Bissouma,8,ml MLI,CM,28-085,90,56,9,23,24,9,0,56,2,0,0.0,2,100.0,35,160,33,1,1,0,1,0,39,0
Pape Matar Sarr,29,sn SEN,RM,22-070,89,39,5,16,19,6,0,39,0,0,,0,,23,125,56,0,0,0,0,1,26,1
Lucas Bergvall,15,se SWE,"LM,RM",18-295,1,2,0,0,2,0,0,2,0,0,,0,,2,18,9,0,0,0,0,0,3,1
Destiny Udogie,13,it ITA,LB,21-361,89,55,2,22,24,9,0,55,1,0,0.0,1,100.0,31,183,116,3,1,0,2,0,32,1
Djed Spence,24,eng ENG,LB,24-106,1,2,0,1,1,0,0,2,0,0,,0,,1,4,0,0,0,0,0,0,1,0
Ben Davies,33,wls WAL,CB,31-213,90,75,19,57,17,1,0,75,0,0,,0,,46,223,93,0,0,0,1,0,52,0
Radu Drăgușin,6,ro ROU,CB,22-294,90,43,9,31,13,0,0,43,0,0,,0,,27,147,52,0,0,0,0,0,27,0
Pedro Porro,23,es ESP,RB,25-071,90,49,12,25,15,10,1,49,2,1,50.0,1,50.0,25,174,116,2,2,0,0,0,25,1
Guglielmo Vicario,1,it ITA,GK,28-047,90,61,47,61,0,0,0,61,0,0,,0,,42,134,74,0,0,0,0,0,39,0
