Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,38-057,90,12,11,1,0,0,0,1,0,0,0,0,0,9,0,0
Bilal El Khannouss,11,ma MAR,AM,20-303,72,26,23,3,0,0,0,5,0,2,0,2,0,17,0,0
Facundo Buonanotte,40,ar ARG,AM,20-076,18,8,7,1,0,0,0,0,1,0,0,0,0,8,0,0
Patson Daka,20,zm ZAM,AM,26-151,83,20,20,0,0,0,0,0,0,0,0,0,0,15,0,1
Stephy Mavididi,10,eng ENG,LW,26-282,7,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
Boubakary Soumaré,24,fr FRA,CM,26-010,65,30,30,0,0,0,0,0,0,0,0,0,0,25,0,2
Harry Winks,8,eng ENG,"CM,DM",29-035,25,31,30,1,0,0,0,0,1,0,0,0,0,27,0,0
Wilfred Ndidi,6,ng NGA,"CM,DM",28-083,90,53,52,1,0,0,1,1,1,0,0,0,0,42,0,0
Victor Bernth Kristiansen,16,dk DEN,WB,22-083,82,16,13,3,0,0,0,5,3,0,0,0,0,8,0,0
Bobby De Cordova-Reid,14,jm JAM,RW,32-035,8,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
James Justin,2,eng ENG,WB,27-014,83,41,28,13,0,0,0,5,13,0,0,0,0,31,0,3
Ricardo Pereira,21,pt POR,RB,31-154,7,15,14,1,0,0,0,0,1,0,0,0,0,14,0,0
Luke Thomas,33,eng ENG,"CB,LB",23-272,90,41,38,2,1,0,0,0,1,0,0,0,0,32,1,1
Conor Coady,4,eng ENG,CB,32-012,90,64,60,3,2,0,0,0,0,0,0,0,0,58,1,0
Wout Faes,3,be BEL,CB,26-340,90,43,42,1,1,0,0,0,0,0,0,0,0,40,0,0
Mads Hermansen,30,dk DEN,GK,24-241,90,50,38,12,7,0,0,0,0,0,0,0,0,28,0,0
