Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-235,73,16,15,1,1,0,0,0,0,0,0,0,0,14,0,1
Rodrigo Muniz,9,br BRA,FW,23-236,17,6,6,0,0,2,0,0,0,0,0,0,0,2,0,0
Antonee Robinson,33,us USA,LW,27-140,90,57,54,3,0,0,0,9,3,0,0,0,0,42,0,1
Adama Traoré,11,es ESP,RW,28-336,66,16,16,0,0,0,0,3,0,0,0,0,0,13,0,1
Harry Wilson,8,wls WAL,RW,27-279,24,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Alex Iwobi,17,ng NGA,CM,28-237,89,70,66,4,0,0,0,3,2,0,0,0,0,50,0,2
Ryan Sessegnon,30,eng ENG,CM,24-222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saša Lukić,20,rs SRB,CM,28-135,90,69,66,3,2,0,0,0,1,0,0,0,0,63,0,0
Andreas Pereira,18,br BRA,CM,28-360,73,34,32,2,1,0,0,2,0,1,0,1,0,29,0,0
Tom Cairney,10,sct SCO,CM,33-341,17,17,16,1,1,0,0,0,0,0,0,0,0,15,0,0
Calvin Bassey,3,ng NGA,LB,24-361,90,86,83,3,3,0,0,0,0,0,0,0,0,83,0,0
Joachim Andersen,5,dk DEN,CB,28-209,90,72,68,3,3,0,1,0,0,0,0,0,0,61,1,0
Issa Diop,31,fr FRA,CB,27-352,90,69,67,2,2,0,0,0,0,0,0,0,0,64,0,0
Timothy Castagne,21,be BEL,RB,29-021,90,43,38,5,1,0,0,3,4,0,0,0,0,33,0,2
Bernd Leno,1,de GER,GK,32-297,90,41,34,7,1,0,0,0,0,0,0,0,0,37,0,0
