Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Raúl Jiménez,7,mx MEX,FW,33-235,73,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,50.0
Rodrigo Muniz,9,br BRA,FW,23-236,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
Antonee Robinson,33,us USA,LW,27-140,90,1,0,0,3,0,0,9,2,1,0,0,0,5,1,0,100.0
Adama Traoré,11,es ESP,RW,28-336,66,0,0,0,3,2,0,3,0,0,0,0,0,2,0,3,0.0
Harry Wilson,8,wls WAL,RW,27-279,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Iwobi,17,ng NGA,CM,28-237,89,0,0,0,0,3,0,3,1,0,0,0,0,5,0,0,
Ryan Sessegnon,30,eng ENG,CM,24-222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Saša Lukić,20,rs SRB,CM,28-135,90,1,0,0,2,2,0,0,2,1,0,0,0,8,0,1,0.0
Andreas Pereira,18,br BRA,CM,28-360,73,0,0,0,0,1,0,2,0,0,0,0,0,4,0,1,0.0
Tom Cairney,10,sct SCO,CM,33-341,17,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,
Calvin Bassey,3,ng NGA,LB,24-361,90,0,0,0,0,2,1,0,3,1,0,0,0,3,1,0,100.0
Joachim Andersen,5,dk DEN,CB,28-209,90,1,0,0,2,1,0,0,1,0,0,0,0,2,0,1,0.0
Issa Diop,31,fr FRA,CB,27-352,90,0,0,0,1,0,0,0,1,1,0,0,0,7,4,0,100.0
Timothy Castagne,21,be BEL,RB,29-021,90,0,0,0,0,0,0,3,1,0,0,0,0,5,2,0,100.0
Bernd Leno,1,de GER,GK,32-297,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
