Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kobbie Mainoo,37,eng ENG,FW,19-289,69,29,0,4,10,15,4,29,4,0,0.0,4,100.0,24,114,41,1,1,1,0,2,26,4
Rasmus Højlund,9,dk DEN,FW,21-364,21,9,0,0,5,4,2,9,1,0,0.0,0,0.0,5,38,26,1,0,0,1,0,8,2
Alejandro Garnacho,17,ar ARG,LW,20-216,90,45,0,0,7,39,13,45,4,1,25.0,3,75.0,32,187,77,2,0,4,2,3,33,23
Amad Diallo,16,ci CIV,"RW,RM",22-206,90,59,1,3,21,35,9,59,2,2,100.0,0,0.0,41,231,124,6,0,6,1,1,44,17
Diogo Dalot,20,pt POR,LM,25-321,90,76,4,24,28,25,7,76,4,1,25.0,3,75.0,38,130,90,2,1,1,1,2,46,6
Bruno Fernandes,8,pt POR,CM,30-147,90,110,3,20,50,40,4,110,1,0,0.0,1,100.0,67,334,216,3,1,0,0,0,75,3
Manuel Ugarte Ribeiro,25,uy URU,CM,23-297,86,47,1,10,35,3,2,47,0,0,,0,,22,80,29,0,0,0,2,0,25,0
Christian Eriksen,14,dk DEN,CM,32-354,4,16,0,1,10,5,0,16,0,0,,0,,10,33,4,0,0,0,0,0,10,0
Noussair Mazraoui,3,ma MAR,RM,27-080,69,35,3,11,17,7,2,35,0,0,,0,,23,108,91,2,1,1,3,1,21,2
Joshua Zirkzee,11,nl NED,RW,23-256,21,14,0,0,7,7,0,14,0,0,,0,,8,25,12,0,2,0,0,0,11,4
Lisandro Martínez,6,ar ARG,CB,27-015,81,77,5,29,39,9,2,77,1,1,100.0,0,0.0,60,235,129,0,1,0,0,1,56,0
Matthijs de Ligt,4,nl NED,CB,25-174,9,14,0,4,7,3,0,14,0,0,,0,,9,37,7,0,0,0,0,0,9,0
Harry Maguire,5,eng ENG,CB,31-334,90,86,11,44,34,8,5,86,0,0,,0,,37,148,30,0,1,0,0,0,43,2
Leny Yoro,15,fr FRA,CB,19-081,90,67,5,28,30,9,3,67,0,0,,0,,51,225,82,1,0,0,0,0,51,0
André Onana,24,cm CMR,GK,28-306,90,36,28,35,1,0,0,36,0,0,,0,,25,78,47,0,0,0,0,0,23,0
