Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Kai Havertz,29,de GER,FW,25-218,90,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
Leandro Trossard,19,be BEL,LW,30-042,76,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Kieran Tierney,3,sct SCO,"LW,LB",27-224,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Raheem Sterling,30,eng ENG,RW,30-038,60,5,3,0,1,4,2,2,100.0,0,0,0,0,1,6,2,0
Gabriel Martinelli,11,br BRA,RW,23-211,30,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Declan Rice,41,eng ENG,LM,26-001,86,2,0,1,0,1,0,1,0.0,1,0,0,0,1,3,0,0
Mikel Merino,23,es ESP,LM,28-207,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Thomas Partey,5,gh GHA,CM,31-216,90,4,2,0,3,1,3,5,60.0,2,1,0,1,2,6,1,1
Martin Ødegaard,8,no NOR,RM,26-029,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-111,86,4,3,2,2,0,0,0,,0,0,0,0,2,6,2,0
Oleksandr Zinchenko,17,ua UKR,"LW,LB",28-031,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gabriel Magalhães,6,br BRA,CB,27-027,90,1,1,0,1,0,0,0,,0,3,3,0,1,2,3,0
William Saliba,2,fr FRA,CB,23-297,90,1,0,0,1,0,0,0,,0,2,0,2,1,2,2,0
Jurriën Timber,12,nl NED,RB,23-212,90,3,3,0,3,0,1,1,100.0,0,1,0,1,1,4,1,0
David Raya,22,es ESP,GK,29-122,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
