Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Michail Antonio,9,jm JAM,FW,34-213,70,27,26,1,0,0,2,4,1,0,0,0,0,16,0,3
Danny Ings,18,eng ENG,FW,32-096,20,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
Carlos Soler,4,es ESP,LW,27-299,45,14,12,2,1,0,0,1,0,1,0,1,0,11,0,0
Crysencio Summerville,7,nl NED,"LW,LM",22-363,45,14,14,0,0,0,0,2,0,0,0,0,0,9,0,2
Jarrod Bowen,20,eng ENG,"RW,RM",27-312,90,27,23,3,0,1,0,6,0,3,3,0,0,14,1,3
Lucas Paquetá,10,br BRA,AM,27-061,45,29,28,1,0,0,1,0,0,0,0,0,0,21,0,2
Tomáš Souček,28,cz CZE,"AM,CM",29-243,45,22,21,1,1,0,0,0,0,0,0,0,0,19,0,1
Guido Rodríguez,24,ar ARG,DM,30-198,89,36,36,0,0,1,0,0,0,0,0,0,0,30,0,0
Aaron Cresswell,3,eng ENG,CB,34-317,1,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0
Edson Álvarez,19,mx MEX,"DM,CM",27-003,90,49,48,0,0,0,0,0,0,0,0,0,0,43,1,0
Emerson Palmieri,33,it ITA,LB,30-085,90,43,36,7,1,0,0,6,4,2,0,2,0,31,0,2
Max Kilman,26,eng ENG,CB,27-157,90,33,33,0,0,0,0,0,0,0,0,0,0,31,0,0
Konstantinos Mavropanos,15,gr GRE,CB,26-321,45,28,26,2,2,0,0,0,0,0,0,0,0,26,0,0
Jean-Clair Todibo,25,fr FRA,CB,24-302,45,22,20,1,0,0,0,0,1,0,0,0,0,19,1,0
Aaron Wan-Bissaka,29,eng ENG,RB,26-336,90,55,47,8,1,0,0,4,7,0,0,0,0,40,0,3
Łukasz Fabiański,1,pl POL,GK,39-192,90,30,20,10,3,0,0,0,0,0,0,0,0,24,0,0
