Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Michail Antonio,9,jm JAM,FW,34-213,70,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Danny Ings,18,eng ENG,FW,32-096,20,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
Carlos Soler,4,es ESP,LW,27-299,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Crysencio Summerville,7,nl NED,"LW,LM",22-363,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Jarrod Bowen,20,eng ENG,"RW,RM",27-312,90,2,0,1,0,1,0,1,0.0,1,1,0,1,0,2,1,0
Lucas Paquetá,10,br BRA,AM,27-061,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Tomáš Souček,28,cz CZE,"AM,CM",29-243,45,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0
Guido Rodríguez,24,ar ARG,DM,30-198,89,4,3,2,2,0,3,5,60.0,2,1,0,1,1,5,4,1
Aaron Cresswell,3,eng ENG,CB,34-317,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Edson Álvarez,19,mx MEX,"DM,CM",27-003,90,1,1,1,0,0,1,1,100.0,0,2,1,1,3,4,3,0
Emerson Palmieri,33,it ITA,LB,30-085,90,2,1,1,0,1,1,3,33.3,2,0,0,0,2,4,3,0
Max Kilman,26,eng ENG,CB,27-157,90,1,0,1,0,0,1,2,50.0,1,4,3,1,0,1,7,0
Konstantinos Mavropanos,15,gr GRE,CB,26-321,45,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Jean-Clair Todibo,25,fr FRA,CB,24-302,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0
Aaron Wan-Bissaka,29,eng ENG,RB,26-336,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0
Łukasz Fabiański,1,pl POL,GK,39-192,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
