Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Michail Antonio,9,jm JAM,FW,34-213,70,37,0,0,15,22,4,37,3,3,100.0,0,0.0,24,143,83,5,2,2,4,2,30,9
Danny Ings,18,eng ENG,FW,32-096,20,7,0,3,3,1,1,7,1,1,100.0,0,0.0,1,2,0,0,0,0,0,0,3,1
Carlos Soler,4,es ESP,LW,27-299,45,17,0,4,4,9,0,17,0,0,,0,,8,27,16,1,1,0,1,2,13,0
Crysencio Summerville,7,nl NED,"LW,LM",22-363,45,18,2,4,5,9,1,18,3,3,100.0,0,0.0,9,83,57,2,0,0,0,1,10,1
Jarrod Bowen,20,eng ENG,"RW,RM",27-312,90,39,1,4,9,26,6,38,1,0,0.0,1,100.0,20,127,56,4,2,2,2,4,25,8
Lucas Paquetá,10,br BRA,AM,27-061,45,33,0,5,16,12,2,33,0,0,,0,,16,56,14,0,0,0,2,0,22,0
Tomáš Souček,28,cz CZE,"AM,CM",29-243,45,33,6,12,13,8,5,33,1,0,0.0,1,100.0,10,22,13,0,0,0,1,1,14,0
Guido Rodríguez,24,ar ARG,DM,30-198,89,46,3,15,29,2,0,46,0,0,,0,,25,89,32,0,1,0,0,0,25,1
Aaron Cresswell,3,eng ENG,CB,34-317,1,5,2,5,0,0,0,5,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Edson Álvarez,19,mx MEX,"DM,CM",27-003,90,62,7,26,29,7,1,62,0,0,,0,,40,236,104,2,1,0,1,1,38,0
Emerson Palmieri,33,it ITA,LB,30-085,90,54,3,19,17,20,3,54,1,0,0.0,1,100.0,27,165,94,2,2,1,2,1,30,5
Max Kilman,26,eng ENG,CB,27-157,90,48,14,34,11,3,2,48,0,0,,0,,26,100,31,0,0,0,0,0,29,0
Konstantinos Mavropanos,15,gr GRE,CB,26-321,45,30,3,17,13,0,0,30,0,0,,0,,18,118,50,0,0,0,0,0,21,0
Jean-Clair Todibo,25,fr FRA,CB,24-302,45,28,6,13,13,2,1,28,0,0,,0,,15,56,10,0,1,0,0,0,14,0
Aaron Wan-Bissaka,29,eng ENG,RB,26-336,90,70,7,16,31,23,3,70,6,3,50.0,3,50.0,29,157,93,5,2,1,0,1,41,9
Łukasz Fabiański,1,pl POL,GK,39-192,90,35,30,35,0,0,0,35,0,0,,0,,16,78,41,0,0,0,0,0,15,0
