Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
João Pedro,9,br BRA,FW,23-070,79,28,0,1,11,17,6,28,2,1,50.0,1,50.0,17,121,64,4,1,1,1,0,21,5
Evan Ferguson,28,ie IRL,FW,20-047,11,8,0,0,5,3,0,8,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Kaoru Mitoma,22,jp JPN,"AM,LW",27-199,90,36,0,0,15,22,0,36,1,1,100.0,0,0.0,26,163,115,5,2,0,2,0,26,10
Matt O'Riley,33,dk DEN,AM,24-014,80,45,1,8,18,19,2,45,2,1,50.0,1,50.0,21,96,42,1,1,0,2,0,26,5
Georginio Rutter,14,fr FRA,AM,22-229,10,7,0,1,0,6,0,7,1,0,0.0,0,0.0,4,28,19,1,1,0,0,0,4,2
Mats Wieffer,27,nl NED,"CM,DM",25-019,85,60,4,12,38,11,1,60,0,0,,0,,40,187,56,0,0,0,3,2,45,3
Brajan Gruda,8,de GER,DM,20-188,5,9,0,3,3,3,0,9,1,1,100.0,0,0.0,4,27,4,0,0,0,1,2,4,0
Carlos Baleba,20,cm CMR,"CM,DM",20-337,90,51,3,12,27,12,0,51,4,1,25.0,3,75.0,29,143,66,1,1,1,0,2,30,2
Pervis Estupiñán,30,ec ECU,"WB,LB",26-319,90,67,3,11,31,25,2,67,1,1,100.0,0,0.0,39,173,110,4,3,1,2,1,39,6
Simon Adingra,11,ci CIV,"WB,RW",22-339,79,43,1,8,15,20,5,43,6,3,50.0,3,50.0,32,179,54,3,1,3,3,0,30,4
Yankuba Minteh,17,gm GAM,RW,20-136,11,4,0,0,1,3,1,4,1,1,100.0,0,0.0,3,13,8,1,0,1,2,0,2,1
Igor,3,br BRA,CB,26-302,90,79,6,33,44,2,0,79,0,0,,0,,58,395,269,2,3,0,0,0,63,0
Lewis Dunk,5,eng ENG,CB,33-014,90,102,9,44,57,2,1,102,0,0,,0,,75,321,167,0,1,0,2,0,75,0
Jan Paul van Hecke,29,nl NED,CB,24-180,71,80,7,21,53,7,2,80,1,0,0.0,1,100.0,60,307,218,1,1,0,0,0,62,0
Tariq Lamptey,2,gh GHA,RB,24-066,19,16,2,5,9,2,0,16,1,1,100.0,0,0.0,9,65,37,2,0,0,1,0,10,0
Bart Verbruggen,1,nl NED,GK,22-109,90,30,26,30,0,0,0,30,0,0,,0,,24,52,13,0,0,0,0,0,27,0
