Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Richarlison,9,br BRA,FW,27-261,53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0.0
Mikey Moore,47,eng ENG,LW,17-168,37,0,0,0,0,1,2,3,0,0,0,0,0,2,0,2,0.0
Son Heung-min,7,kr KOR,"LW,FW",32-202,90,0,0,0,0,3,1,6,0,1,0,0,0,4,0,1,0.0
Dejan Kulusevski,21,se SWE,RW,24-276,90,0,0,0,0,2,0,5,0,2,0,0,0,3,0,0,
Pape Matar Sarr,29,sn SEN,LM,22-134,53,0,0,0,1,2,1,0,0,0,0,0,0,5,1,3,25.0
Sergio Reguilón,3,es ESP,LB,28-041,37,1,0,0,1,1,0,4,0,0,0,0,0,1,1,0,100.0
Rodrigo Bentancur,30,uy URU,CM,27-215,90,0,0,0,1,1,0,0,4,1,0,0,0,9,2,4,33.3
Lucas Bergvall,15,se SWE,"RM,LM",18-359,90,0,0,0,0,2,0,0,3,0,0,0,0,7,2,0,100.0
Archie Gray,14,eng ENG,"LB,RM",18-320,89,0,0,0,1,2,0,3,0,0,0,0,0,4,0,1,0.0
Will Lankshear,42,eng ENG,RM,19-281,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Ben Davies,33,wls WAL,CB,31-277,90,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,77.8
Radu Drăgușin,6,ro ROU,CB,22-358,90,0,0,0,0,0,0,1,1,0,0,0,0,3,4,0,100.0
Pedro Porro,23,es ESP,RB,25-135,90,0,0,0,0,1,0,12,1,2,0,0,0,12,2,2,50.0
Antonín Kinský,31,cz CZE,GK,21-319,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
