Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Richarlison,9,br BRA,FW,27-261,53,11,2,3,4,4,2,11,1,0,0.0,1,100.0,5,10,1,0,0,0,0,1,7,0
Mikey Moore,47,eng ENG,LW,17-168,37,22,0,1,4,17,2,22,3,0,0.0,3,100.0,14,93,42,1,1,1,0,1,15,7
Son Heung-min,7,kr KOR,"LW,FW",32-202,90,46,0,2,20,24,2,46,3,2,66.7,1,33.3,33,172,58,1,2,0,1,0,35,10
Dejan Kulusevski,21,se SWE,RW,24-276,90,57,1,6,21,30,4,57,5,0,0.0,5,100.0,42,310,124,3,5,1,1,3,47,10
Pape Matar Sarr,29,sn SEN,LM,22-134,53,34,2,12,15,7,0,34,0,0,,0,,19,79,13,0,0,0,2,0,18,1
Sergio Reguilón,3,es ESP,LB,28-041,37,34,0,3,21,10,1,34,1,1,100.0,0,0.0,18,112,71,2,2,1,0,1,22,1
Rodrigo Bentancur,30,uy URU,CM,27-215,90,74,4,15,51,8,1,74,0,0,,0,,44,204,54,0,0,0,3,4,46,1
Lucas Bergvall,15,se SWE,"RM,LM",18-359,90,52,2,9,26,17,2,52,0,0,,0,,33,215,85,3,1,0,1,2,32,2
Archie Gray,14,eng ENG,"LB,RM",18-320,89,52,0,13,28,14,1,52,1,1,100.0,0,0.0,38,170,75,2,2,0,0,3,39,3
Will Lankshear,42,eng ENG,RM,19-281,1,1,0,0,1,0,0,1,0,0,,0,,1,1,0,0,0,0,1,0,1,0
Ben Davies,33,wls WAL,CB,31-277,90,98,13,47,46,5,1,98,0,0,,0,,68,318,194,1,1,0,0,0,72,0
Radu Drăgușin,6,ro ROU,CB,22-358,90,85,8,43,39,5,3,85,0,0,,0,,56,273,76,0,0,0,0,1,62,1
Pedro Porro,23,es ESP,RB,25-135,90,102,3,28,42,34,2,102,2,2,100.0,0,0.0,63,248,134,5,0,1,0,0,62,5
Antonín Kinský,31,cz CZE,GK,21-319,90,33,21,31,2,0,0,33,0,0,,0,,25,121,68,1,0,0,0,0,21,0
