Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-076,90,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0.0
Jack Grealish,10,eng ENG,LM,29-025,61,0,0,0,1,1,0,2,0,1,0,0,0,2,0,1,0.0
Jeremy Doku,11,be BEL,LW,22-131,29,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
İlkay Gündoğan,19,de GER,"CM,LM",33-347,88,0,0,0,0,2,0,6,1,0,0,0,0,6,1,0,100.0
Matheus Nunes,27,pt POR,LM,26-039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Phil Foden,47,eng ENG,CM,24-130,77,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,
John Stones,5,eng ENG,CB,30-130,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Bernardo Silva,20,pt POR,"RM,RW",30-056,90,1,0,0,0,1,0,3,0,2,0,0,0,4,0,2,0.0
Mateo Kovačić,8,hr CRO,"DM,CM",30-152,90,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,100.0
Joško Gvardiol,24,hr CRO,LB,22-256,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Rúben Dias,3,pt POR,CB,27-144,90,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,100.0
Manuel Akanji,25,ch SUI,CB,29-078,61,0,0,0,1,0,0,1,0,1,0,0,0,4,2,0,100.0
Kyle Walker,2,eng ENG,RB,34-130,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Rico Lewis,82,eng ENG,"RB,RM,DM",19-319,90,0,0,0,0,2,0,0,1,1,0,0,0,4,1,0,100.0
Ederson,31,br BRA,GK,31-049,90,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
