Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-076,90,24,0,2,3,20,8,24,2,1,50.0,1,50.0,12,62,29,1,0,1,1,0,15,4
Jack Grealish,10,eng ENG,LM,29-025,61,32,0,1,10,23,5,32,4,2,50.0,1,25.0,28,246,158,6,4,4,0,0,27,13
Jeremy Doku,11,be BEL,LW,22-131,29,17,0,2,5,10,0,17,4,1,25.0,3,75.0,11,115,82,3,0,0,2,1,12,3
İlkay Gündoğan,19,de GER,"CM,LM",33-347,88,78,3,12,39,28,2,78,0,0,,0,,38,181,81,1,1,0,0,1,53,3
Matheus Nunes,27,pt POR,LM,26-039,2,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Phil Foden,47,eng ENG,CM,24-130,77,56,1,5,18,33,2,56,3,0,0.0,2,66.7,33,129,31,1,0,0,4,1,45,9
John Stones,5,eng ENG,CB,30-130,13,7,2,3,4,0,0,7,0,0,,0,,2,3,1,0,0,0,0,0,2,0
Bernardo Silva,20,pt POR,"RM,RW",30-056,90,67,0,0,16,51,13,67,9,4,44.4,3,33.3,39,222,114,7,1,4,0,0,45,11
Mateo Kovačić,8,hr CRO,"DM,CM",30-152,90,96,0,7,55,36,1,96,2,1,50.0,1,50.0,67,381,180,2,3,0,1,3,83,2
Joško Gvardiol,24,hr CRO,LB,22-256,90,118,7,12,79,27,2,118,2,1,50.0,1,50.0,86,376,202,4,2,0,1,0,93,2
Rúben Dias,3,pt POR,CB,27-144,90,99,6,17,72,10,1,99,1,0,0.0,1,100.0,74,448,267,0,2,0,0,0,81,0
Manuel Akanji,25,ch SUI,CB,29-078,61,65,2,13,40,12,1,65,1,1,100.0,0,0.0,50,244,161,2,1,0,0,1,55,1
Kyle Walker,2,eng ENG,RB,34-130,29,11,1,3,7,1,0,11,0,0,,0,,8,42,27,0,0,0,0,0,6,0
Rico Lewis,82,eng ENG,"RB,RM,DM",19-319,90,68,2,11,30,27,4,68,0,0,,0,,38,194,98,4,2,0,2,3,48,8
Ederson,31,br BRA,GK,31-049,90,31,16,31,0,0,0,31,0,0,,0,,20,81,49,0,0,0,0,0,20,0
