Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,24-360,45,12,10,2,0,1,0,0,0,0,0,0,0,9,0,2
Harvey Barnes,11,eng ENG,LW,26-281,45,16,16,0,0,0,0,1,0,0,0,0,0,12,0,0
Anthony Gordon,10,eng ENG,"FW,LW",23-204,90,35,32,3,0,0,0,2,2,1,0,0,0,33,0,0
Jacob Murphy,23,eng ENG,RW,29-204,90,30,27,2,0,0,0,2,1,1,0,0,0,20,1,3
Joelinton,7,br BRA,LM,28-032,45,30,28,2,1,0,0,0,1,0,0,0,0,26,0,1
Joe Willock,28,eng ENG,"LM,CM",25-026,45,14,14,0,0,0,0,1,0,0,0,0,0,12,0,0
Bruno Guimarães,39,br BRA,CM,26-304,86,39,36,3,3,0,0,0,0,0,0,0,0,34,0,1
Lloyd Kelly,25,eng ENG,CB,25-345,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Sean Longstaff,36,eng ENG,RM,26-321,45,21,21,0,0,0,0,0,0,0,0,0,0,19,0,1
Sandro Tonali,8,it ITA,"RM,CM",24-130,45,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
Lewis Hall,20,eng ENG,"LB,LM",20-007,90,91,83,8,2,0,0,4,3,3,2,0,0,81,0,1
Dan Burn,33,eng ENG,CB,32-129,90,70,67,3,3,0,0,0,0,0,0,0,0,68,0,0
Fabian Schär,5,ch SUI,CB,32-270,90,51,46,4,4,0,3,0,0,0,0,0,0,43,1,0
Valentino Livramento,21,eng ENG,RB,21-308,63,24,17,7,1,0,0,0,6,0,0,0,0,22,0,0
Kieran Trippier,2,eng ENG,"RB,RM",33-362,27,18,12,6,1,0,0,3,3,2,1,1,0,13,0,0
Nick Pope,22,eng ENG,GK,32-149,90,34,23,11,5,0,0,0,0,0,0,0,0,24,0,0
