Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,24-360,45,18,0,0,7,12,2,18,1,0,0.0,1,100.0,12,67,21,1,1,0,1,1,13,3
Harvey Barnes,11,eng ENG,LW,26-281,45,23,1,3,8,12,4,23,3,2,66.7,1,33.3,17,143,110,5,1,1,0,0,17,7
Anthony Gordon,10,eng ENG,"FW,LW",23-204,90,49,0,3,20,26,4,49,8,5,62.5,2,25.0,43,294,126,3,2,2,2,2,41,14
Jacob Murphy,23,eng ENG,RW,29-204,90,36,0,0,13,23,2,36,1,0,0.0,1,100.0,25,178,104,4,1,2,0,5,29,7
Joelinton,7,br BRA,LM,28-032,45,35,1,4,16,15,0,35,1,0,0.0,1,100.0,22,108,36,0,0,0,1,1,27,2
Joe Willock,28,eng ENG,"LM,CM",25-026,45,20,1,2,9,10,2,20,3,1,33.3,1,33.3,14,108,68,5,1,1,0,0,16,5
Bruno Guimarães,39,br BRA,CM,26-304,86,46,1,6,30,10,0,46,2,2,100.0,0,0.0,35,166,74,2,0,0,1,2,38,0
Lloyd Kelly,25,eng ENG,CB,25-345,4,6,2,3,3,0,0,6,0,0,,0,,3,15,2,0,0,0,0,1,1,0
Sean Longstaff,36,eng ENG,RM,26-321,45,22,0,3,14,5,0,22,0,0,,0,,14,41,13,0,1,0,0,0,18,0
Sandro Tonali,8,it ITA,"RM,CM",24-130,45,22,1,5,10,8,2,22,1,0,0.0,1,100.0,14,45,11,0,1,0,0,0,16,2
Lewis Hall,20,eng ENG,"LB,LM",20-007,90,99,4,29,48,22,0,99,2,2,100.0,0,0.0,68,325,186,5,3,0,0,1,74,2
Dan Burn,33,eng ENG,CB,32-129,90,78,12,46,29,3,3,78,0,0,,0,,49,227,99,0,0,0,1,0,53,1
Fabian Schär,5,ch SUI,CB,32-270,90,64,12,34,23,7,1,64,0,0,,0,,40,177,103,0,0,0,0,0,43,1
Valentino Livramento,21,eng ENG,RB,21-308,63,33,0,8,14,11,0,33,0,0,,0,,13,63,26,0,0,0,0,2,15,1
Kieran Trippier,2,eng ENG,"RB,RM",33-362,27,19,1,4,7,8,0,19,0,0,,0,,8,51,36,1,0,0,0,0,10,2
Nick Pope,22,eng ENG,GK,32-149,90,39,26,39,0,0,0,39,0,0,,0,,21,78,42,0,0,0,0,0,18,0
