Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,32-323,80,14,14,0,0,0,0,0,0,0,0,0,0,10,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-074,10,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Callum Hudson-Odoi,14,eng ENG,"LW,LM",23-353,75,28,26,2,0,0,0,2,0,0,0,0,0,23,0,0
Ramón Sosa,24,py PAR,LM,25-055,15,10,7,2,1,0,0,2,0,1,1,0,0,5,1,1
Anthony Elanga,21,se SWE,"RW,RM",22-181,75,24,17,7,1,0,0,12,0,6,2,4,0,8,0,1
Jota Silva,20,pt POR,RM,25-085,15,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Elliot Anderson,8,eng ENG,AM,21-354,71,34,33,1,1,0,0,1,0,0,0,0,0,26,0,2
Neco Williams,7,wls WAL,LB,23-195,19,6,3,3,0,0,0,0,3,0,0,0,0,4,0,1
Nicolás Domínguez,16,ar ARG,"DM,CM",26-119,90,41,41,0,0,0,0,0,0,0,0,0,0,38,0,0
Ryan Yates,22,eng ENG,"DM,CM",26-339,90,33,33,0,0,0,0,0,0,0,0,0,0,27,0,0
Álex Moreno,19,es ESP,LB,31-139,71,26,24,2,0,0,0,0,2,0,0,0,0,21,0,1
Morato,4,br BRA,CB,23-117,19,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
Murillo,5,br BRA,CB,22-113,90,30,25,5,2,0,1,0,0,0,0,0,0,25,0,0
Nikola Milenković,31,rs SRB,CB,27-013,90,17,15,2,2,0,0,0,0,0,0,0,0,12,0,0
Ola Aina,34,ng NGA,RB,28-017,90,38,32,6,1,0,0,4,5,0,0,0,0,21,0,3
Matz Sels,26,be BEL,GK,32-242,90,26,12,14,5,0,0,0,0,0,0,0,0,14,0,0
