Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ben Brereton,17,cl CHI,"FW,LW",25-128,90,43,0,2,11,30,2,43,3,1,33.3,1,33.3,36,228,122,3,4,0,2,0,41,12
Adam Armstrong,9,eng ENG,FW,27-196,70,37,2,2,14,21,3,37,4,0,0.0,4,100.0,21,99,24,1,0,1,1,0,26,7
Samuel Edozie,23,eng ENG,"WB,RW",21-209,20,13,0,0,6,7,3,13,1,1,100.0,0,0.0,6,84,48,1,1,1,2,0,11,5
Joe Aribo,7,ng NGA,"CM,LM",28-034,75,37,3,7,19,11,3,37,1,0,0.0,1,100.0,22,140,84,3,2,2,0,2,28,3
Charlie Taylor,21,eng ENG,"WB,LM",30-341,15,10,0,1,1,8,1,10,0,0,,0,,6,32,24,1,1,0,0,0,8,2
Flynn Downes,4,eng ENG,CM,25-217,90,71,4,16,44,11,1,71,0,0,,0,,33,208,117,3,3,0,3,3,47,4
William Smallbone,8,ie IRL,"CM,RM",24-185,83,45,3,7,22,16,0,45,0,0,,0,,17,97,46,1,3,0,2,1,30,4
Tyler Dibling,33,eng ENG,CM,18-165,7,10,0,0,5,6,1,10,5,3,60.0,2,40.0,7,98,77,2,1,0,0,0,8,1
Kyle Walker-Peters,2,eng ENG,"WB,CB,RB",27-133,90,87,5,22,44,21,3,87,5,1,20.0,2,40.0,54,523,268,9,2,1,0,6,61,2
Yukinari Sugawara,16,jp JPN,WB,24-057,70,59,3,17,26,16,0,59,2,1,50.0,1,50.0,32,178,112,2,2,0,0,0,39,4
Cameron Archer,19,eng ENG,FW,23-034,20,7,0,1,3,3,0,7,0,0,,0,,4,11,0,0,0,0,1,0,6,2
Jack Stephens,5,eng ENG,"CB,LB",30-210,90,104,4,33,59,12,0,104,1,0,0.0,1,100.0,73,479,325,3,4,0,0,0,88,0
Jan Bednarek,35,pl POL,CB,28-134,90,131,16,52,78,2,1,131,0,0,,0,,82,334,150,0,1,0,0,0,105,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-207,75,96,4,43,50,3,0,96,0,0,,0,,59,286,193,0,1,0,0,0,81,0
Mateus Fernandes,18,pt POR,"CM,CB",20-045,15,15,0,2,5,8,2,15,0,0,,0,,7,25,6,0,0,0,2,0,9,3
Alex McCarthy,1,eng ENG,GK,34-265,90,35,26,35,0,0,0,35,0,0,,0,,22,80,54,0,0,0,0,0,21,0
