Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ben Brereton,17,cl CHI,"FW,LW",25-128,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adam Armstrong,9,eng ENG,FW,27-196,70,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
Samuel Edozie,23,eng ENG,"WB,RW",21-209,20,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Joe Aribo,7,ng NGA,"CM,LM",28-034,75,0,0,0,0,0,0,0,,0,2,2,0,0,0,0,0
Charlie Taylor,21,eng ENG,"WB,LM",30-341,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Flynn Downes,4,eng ENG,CM,25-217,90,4,1,3,1,0,1,4,25.0,3,3,0,3,2,6,3,0
William Smallbone,8,ie IRL,"CM,RM",24-185,83,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,1,1
Tyler Dibling,33,eng ENG,CM,18-165,7,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
Kyle Walker-Peters,2,eng ENG,"WB,CB,RB",27-133,90,3,3,2,1,0,2,2,100.0,0,0,0,0,0,3,5,0
Yukinari Sugawara,16,jp JPN,WB,24-057,70,3,3,2,0,1,2,2,100.0,0,2,1,1,0,3,4,0
Cameron Archer,19,eng ENG,FW,23-034,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jack Stephens,5,eng ENG,"CB,LB",30-210,90,3,2,2,1,0,1,2,50.0,1,1,1,0,0,3,0,1
Jan Bednarek,35,pl POL,CB,28-134,90,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,4,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-207,75,0,0,0,0,0,0,0,,0,2,2,0,0,0,1,0
Mateus Fernandes,18,pt POR,"CM,CB",20-045,15,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Alex McCarthy,1,eng ENG,GK,34-265,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
