Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Omar Marmoush,7,eg EGY,FW,26-054,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jeremy Doku,11,be BEL,LW,22-310,77,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
James Mcatee,87,eng ENG,AM,22-166,13,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Sávio,26,br BRA,RW,20-357,84,2,2,0,0,2,2,2,100.0,0,0,0,0,1,3,0,0
Oscar Bobb,52,no NOR,RW,21-264,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jack Grealish,10,eng ENG,"AM,LW",29-204,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
İlkay Gündoğan,19,de GER,DM,34-160,89,3,1,0,3,0,1,2,50.0,1,0,0,0,0,3,1,0
Rico Lewis,82,eng ENG,DM,20-132,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nicolás González,14,es ESP,DM,23-089,90,1,1,0,0,1,0,0,,0,2,0,2,1,2,4,0
Nico O’Reilly,75,eng ENG,LB,20-012,90,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,3,0
Joško Gvardiol,24,hr CRO,CB,23-069,89,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
Vitor Reis,22,br BRA,CB,19-080,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Rúben Dias,3,pt POR,CB,27-323,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Matheus Nunes,27,pt POR,RB,26-218,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ederson,31,br BRA,GK,31-228,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
