Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Omar Marmoush,7,eg EGY,FW,26-054,90,38,0,0,7,31,10,38,1,1,100.0,0,0.0,23,87,35,1,0,1,5,0,30,6
Jeremy Doku,11,be BEL,LW,22-310,77,64,0,0,12,53,8,64,7,3,42.9,4,57.1,52,407,217,7,4,5,5,3,57,15
James Mcatee,87,eng ENG,AM,22-166,13,9,0,0,6,3,1,9,0,0,,0,,5,31,23,1,1,0,1,0,7,0
Sávio,26,br BRA,RW,20-357,84,54,0,0,9,46,12,54,4,2,50.0,2,50.0,43,268,120,4,0,3,3,2,44,12
Oscar Bobb,52,no NOR,RW,21-264,6,2,0,1,1,0,0,2,0,0,,0,,1,4,0,0,0,0,0,0,1,0
Jack Grealish,10,eng ENG,"AM,LW",29-204,90,66,1,3,20,43,5,66,2,0,0.0,1,50.0,42,255,111,3,3,1,1,3,52,6
İlkay Gündoğan,19,de GER,DM,34-160,89,110,1,7,61,44,1,110,1,0,0.0,1,100.0,73,363,209,2,4,0,0,0,79,4
Rico Lewis,82,eng ENG,DM,20-132,1,2,0,1,0,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Nicolás González,14,es ESP,DM,23-089,90,85,2,6,50,29,1,85,0,0,,0,,57,179,40,0,1,0,1,1,66,0
Nico O’Reilly,75,eng ENG,LB,20-012,90,87,1,14,45,28,2,87,3,3,100.0,0,0.0,67,361,182,6,7,0,2,0,72,4
Joško Gvardiol,24,hr CRO,CB,23-069,89,119,1,25,78,16,2,119,0,0,,0,,100,420,177,0,4,0,1,1,106,0
Vitor Reis,22,br BRA,CB,19-080,1,3,1,2,1,0,0,3,1,1,100.0,0,0.0,2,3,0,0,0,0,0,0,2,0
Rúben Dias,3,pt POR,CB,27-323,90,133,3,25,94,14,1,133,0,0,,0,,102,558,259,2,3,0,1,0,116,0
Matheus Nunes,27,pt POR,RB,26-218,90,112,0,7,54,52,1,112,3,2,66.7,1,33.3,84,355,178,3,5,0,2,0,96,7
Ederson,31,br BRA,GK,31-228,90,27,15,27,0,0,0,27,0,0,,0,,20,97,61,0,0,0,0,0,16,0
