Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-139,73,24,0,2,9,14,8,24,1,0,0.0,0,0.0,15,23,6,0,0,0,2,2,19,3
Rodrigo Muniz,9,br BRA,FW,23-140,17,7,0,0,3,4,2,7,0,0,,0,,3,23,13,1,0,1,1,0,4,0
Alex Iwobi,17,ng NGA,"LW,RM,RW",28-141,90,46,0,5,13,28,5,46,4,1,25.0,3,75.0,35,115,81,4,2,2,3,0,36,6
Adama Traoré,11,es ESP,RW,28-240,73,34,0,2,10,22,4,34,3,1,33.3,2,66.7,29,234,162,7,2,3,1,0,32,4
Reiss Nelson,19,eng ENG,"LM,LW",24-286,17,8,0,1,1,6,2,8,3,0,0.0,0,0.0,7,79,45,3,0,1,0,0,5,1
Emile Smith Rowe,32,eng ENG,AM,24-055,83,37,1,5,17,16,4,37,1,0,0.0,0,0.0,26,228,170,5,2,1,3,0,29,6
Issa Diop,31,fr FRA,CB,27-256,7,4,0,3,1,0,0,4,0,0,,0,,1,1,1,0,0,0,0,0,1,0
Saša Lukić,20,rs SRB,DM,28-039,45,23,0,5,13,5,0,23,1,1,100.0,0,0.0,16,72,18,0,1,0,0,0,17,0
Sander Berge,16,no NOR,"DM,CM",26-220,45,17,1,4,8,5,2,17,1,0,0.0,1,100.0,9,71,25,0,1,1,0,0,8,0
Andreas Pereira,18,br BRA,DM,28-264,66,41,0,3,21,17,2,41,1,0,0.0,1,100.0,23,66,26,0,2,0,1,0,22,4
Harrison Reed,6,eng ENG,"DM,CM",29-238,24,13,0,3,5,6,2,13,0,0,,0,,6,32,11,1,1,0,1,0,3,1
Antonee Robinson,33,us USA,LB,27-044,90,42,2,11,15,16,1,42,1,1,100.0,0,0.0,23,103,55,1,2,0,2,0,22,3
Calvin Bassey,3,ng NGA,CB,24-265,90,41,14,26,15,0,0,41,0,0,,0,,17,76,33,0,0,0,0,0,17,0
Joachim Andersen,5,dk DEN,CB,28-113,90,62,7,33,25,5,2,62,0,0,,0,,34,221,125,2,1,0,0,0,37,0
Kenny Tete,2,nl NED,RB,28-348,90,52,2,13,14,25,3,52,1,0,0.0,0,0.0,28,124,92,3,2,1,2,0,33,2
Bernd Leno,1,de GER,GK,32-201,90,33,31,33,0,0,0,33,0,0,,0,,21,71,41,0,0,0,0,0,15,0
