Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-139,73,15,15,0,0,1,0,0,0,0,0,0,0,10,0,1
Rodrigo Muniz,9,br BRA,FW,23-140,17,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Alex Iwobi,17,ng NGA,"LW,RM,RW",28-141,90,33,32,1,0,1,0,3,0,1,0,1,0,26,0,0
Adama Traoré,11,es ESP,RW,28-240,73,29,29,0,0,0,0,3,0,0,0,0,0,27,0,1
Reiss Nelson,19,eng ENG,"LM,LW",24-286,17,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0
Emile Smith Rowe,32,eng ENG,AM,24-055,83,28,27,1,1,1,0,0,0,0,0,0,0,25,0,0
Issa Diop,31,fr FRA,CB,27-256,7,2,1,1,1,0,1,0,0,0,0,0,0,2,0,0
Saša Lukić,20,rs SRB,DM,28-039,45,22,21,1,1,0,0,1,0,0,0,0,0,21,0,0
Sander Berge,16,no NOR,"DM,CM",26-220,45,12,11,1,1,0,0,0,0,0,0,0,0,12,0,0
Andreas Pereira,18,br BRA,DM,28-264,66,33,25,8,1,0,0,5,0,5,1,3,0,22,0,0
Harrison Reed,6,eng ENG,"DM,CM",29-238,24,8,8,0,0,0,0,0,0,0,0,0,0,6,0,1
Antonee Robinson,33,us USA,LB,27-044,90,34,28,6,0,0,0,2,6,0,0,0,0,28,0,1
Calvin Bassey,3,ng NGA,CB,24-265,90,31,21,10,2,0,0,0,0,0,0,0,0,30,0,0
Joachim Andersen,5,dk DEN,CB,28-113,90,49,46,3,2,0,1,0,1,0,0,0,0,40,0,0
Kenny Tete,2,nl NED,RB,28-348,90,43,35,7,0,0,0,2,7,0,0,0,0,34,1,0
Bernd Leno,1,de GER,GK,32-201,90,31,23,8,4,0,0,0,0,0,0,0,0,16,0,0
