Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-238,74,29,0,0,14,16,4,29,0,0,,0,,13,88,40,2,1,0,4,0,23,6
Beto,14,gw GNB,FW,26-283,16,7,2,2,3,2,1,7,2,1,50.0,1,50.0,4,19,0,0,0,0,1,0,5,0
Iliman Ndiaye,10,sn SEN,LW,24-248,90,59,1,8,31,26,4,59,11,7,63.6,3,27.3,36,261,143,4,1,2,4,0,33,2
Jesper Lindstrøm,29,dk DEN,RW,24-254,90,62,1,8,18,37,4,62,3,0,0.0,3,100.0,22,136,71,3,1,1,3,1,36,7
Abdoulaye Doucouré,16,ml MLI,AM,31-313,85,39,0,2,19,19,3,39,1,1,100.0,0,0.0,20,93,33,1,1,0,0,0,28,6
Jack Harrison,11,eng ENG,AM,27-355,5,1,0,0,0,1,0,1,0,0,,0,,1,9,5,0,0,0,0,0,1,0
Orel Mangala,8,be BEL,DM,26-236,90,44,1,10,27,7,3,44,0,0,,0,,22,107,53,0,0,0,0,0,34,1
Idrissa Gana Gueye,27,sn SEN,DM,35-044,90,79,0,10,48,21,3,79,1,0,0.0,1,100.0,39,137,51,1,1,0,4,3,52,0
Vitaliy Mykolenko,19,ua UKR,LB,25-164,90,74,3,19,37,18,1,74,0,0,,0,,21,86,65,1,1,0,1,0,38,2
Jarrad Branthwaite,32,eng ENG,CB,22-135,90,53,5,35,16,2,0,53,1,0,0.0,1,100.0,18,106,77,0,0,0,0,0,29,0
James Tarkowski,6,eng ENG,CB,31-356,90,64,10,35,26,4,2,64,1,1,100.0,0,0.0,25,153,89,1,0,0,0,0,38,0
Ashley Young,18,eng ENG,RB,39-123,90,77,2,21,35,21,0,77,0,0,,0,,33,136,81,1,3,0,1,0,44,1
Jordan Pickford,1,eng ENG,GK,30-247,90,45,34,42,3,0,0,45,0,0,,0,,17,117,83,0,0,0,0,0,21,0
