Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Calvert-Lewin,9,eng ENG,FW,27-238,74,2,1,0,0,2,0,0,,0,0,0,0,1,3,0,0
Beto,14,gw GNB,FW,26-283,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Iliman Ndiaye,10,sn SEN,LW,24-248,90,4,2,1,1,2,4,4,100.0,0,1,0,1,2,6,2,0
Jesper Lindstrøm,29,dk DEN,RW,24-254,90,1,0,0,1,0,0,2,0.0,2,3,1,2,1,2,0,0
Abdoulaye Doucouré,16,ml MLI,AM,31-313,85,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jack Harrison,11,eng ENG,AM,27-355,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Orel Mangala,8,be BEL,DM,26-236,90,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-044,90,2,2,0,2,0,1,4,25.0,3,1,0,1,0,2,1,0
Vitaliy Mykolenko,19,ua UKR,LB,25-164,90,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0
Jarrad Branthwaite,32,eng ENG,CB,22-135,90,3,0,3,0,0,3,3,100.0,0,2,1,1,1,4,3,0
James Tarkowski,6,eng ENG,CB,31-356,90,2,1,1,1,0,0,0,,0,2,2,0,2,4,5,1
Ashley Young,18,eng ENG,RB,39-123,90,3,1,1,2,0,2,3,66.7,1,1,0,1,1,4,3,0
Jordan Pickford,1,eng ENG,GK,30-247,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
