Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-290,80,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Ali Al Hamadi,16,iq IRQ,FW,22-268,10,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
Sammie Szmodics,23,ie IRL,LW,29-061,64,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1
Jack Clarke,47,eng ENG,LW,24-001,26,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Wes Burns,7,wls WAL,RW,30-001,80,26,26,0,0,0,0,6,0,0,0,0,0,16,0,1
Conor Chaplin,10,eng ENG,RW,27-282,10,8,8,0,0,0,0,1,0,0,0,0,0,5,0,1
Omari Hutchinson,20,eng ENG,AM,21-025,90,44,42,2,0,0,0,2,0,0,0,0,0,36,0,0
Jens Cajuste,12,se SWE,DM,25-106,64,41,35,6,3,0,0,1,3,0,0,0,0,34,0,0
Jack Taylor,14,ie IRL,DM,26-154,26,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Sam Morsy,5,eg EGY,DM,33-075,90,72,70,2,2,0,0,1,0,0,0,0,0,68,0,0
Leif Davis,3,eng ENG,LB,24-317,90,27,16,11,1,0,0,5,6,4,2,2,0,17,0,1
Cameron Burgess,15,au AUS,CB,29-034,90,52,50,2,1,0,0,0,0,0,0,0,0,46,0,0
Dara O'Shea,26,ie IRL,CB,25-265,90,62,62,0,0,0,0,0,0,0,0,0,0,50,0,0
Axel Tuanzebe,40,cd COD,RB,27-010,90,61,53,8,0,0,0,0,8,0,0,0,0,50,0,2
Arijanet Muric,1,xk KVX,GK,26-017,90,32,27,5,2,0,0,0,0,0,0,0,0,19,0,0
