Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Alexander Isak,14,se SWE,FW,25-042,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joelinton,7,br BRA,LW,28-080,90,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,1,0
Anthony Gordon,10,eng ENG,RW,23-252,84,3,2,3,0,0,1,1,100.0,0,0,0,0,1,4,1,0
Harvey Barnes,11,eng ENG,"RW,RM",26-329,6,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
Joe Willock,28,eng ENG,LM,25-074,64,2,2,0,2,0,1,1,100.0,0,2,1,1,0,2,0,0
Sandro Tonali,8,it ITA,"LM,CM",24-178,26,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Bruno Guimarães,39,br BRA,CM,26-352,89,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0
Lloyd Kelly,25,eng ENG,"CB,CM",26-027,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sean Longstaff,36,eng ENG,RM,27-003,90,6,3,3,1,2,3,4,75.0,1,2,0,2,1,7,0,0
Lewis Hall,20,eng ENG,LB,20-055,90,4,3,2,2,0,2,2,100.0,0,2,2,0,1,5,9,0
Dan Burn,33,eng ENG,CB,32-177,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Fabian Schär,5,ch SUI,CB,32-318,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,7,0
Valentino Livramento,21,eng ENG,RB,21-356,90,4,3,4,0,0,3,3,100.0,0,0,0,0,1,5,3,0
Nick Pope,22,eng ENG,GK,32-197,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
