Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-042,90,28,0,4,11,13,3,28,3,1,33.3,2,66.7,14,71,19,1,1,1,3,0,20,4
Joelinton,7,br BRA,LW,28-080,90,35,3,8,20,7,1,35,0,0,,0,,21,68,20,0,0,0,3,2,24,0
Anthony Gordon,10,eng ENG,RW,23-252,84,38,2,9,8,21,2,38,0,0,,0,,25,175,113,4,1,2,0,1,21,7
Harvey Barnes,11,eng ENG,"RW,RM",26-329,6,5,0,1,1,3,1,5,0,0,,0,,2,3,1,0,0,0,0,0,2,1
Joe Willock,28,eng ENG,LM,25-074,64,24,2,3,12,9,4,24,1,1,100.0,0,0.0,15,83,56,2,2,2,1,2,15,4
Sandro Tonali,8,it ITA,"LM,CM",24-178,26,13,1,4,2,7,0,13,2,0,0.0,1,50.0,3,20,15,1,1,0,0,0,6,1
Bruno Guimarães,39,br BRA,CM,26-352,89,51,4,16,24,11,1,51,2,2,100.0,0,0.0,34,220,103,1,0,0,1,7,34,2
Lloyd Kelly,25,eng ENG,"CB,CM",26-027,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Sean Longstaff,36,eng ENG,RM,27-003,90,29,3,14,10,6,3,29,0,0,,0,,16,64,32,0,0,0,1,0,16,1
Lewis Hall,20,eng ENG,LB,20-055,90,57,10,31,19,7,0,57,0,0,,0,,16,66,38,0,0,0,0,2,19,0
Dan Burn,33,eng ENG,CB,32-177,90,26,3,17,9,0,0,26,0,0,,0,,8,38,7,0,0,0,0,0,12,0
Fabian Schär,5,ch SUI,CB,32-318,90,46,11,25,15,6,1,46,1,1,100.0,0,0.0,21,115,65,0,1,0,0,0,24,1
Valentino Livramento,21,eng ENG,RB,21-356,90,44,2,25,13,6,0,44,1,1,100.0,0,0.0,20,82,30,1,0,0,0,0,16,3
Nick Pope,22,eng ENG,GK,32-197,90,28,23,28,0,0,0,28,0,0,,0,,13,103,13,0,0,0,0,0,6,0
