Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jáder Durán,9,co COL,FW,20-360,57,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0
Ollie Watkins,11,eng ENG,FW,28-343,33,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Morgan Rogers,27,eng ENG,LW,22-134,90,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,1,0
Leon Bailey,31,jm JAM,RW,27-120,58,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jaden Philogene Bidace,19,eng ENG,RW,22-303,32,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
John McGinn,7,sct SCO,AM,30-050,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Youri Tielemans,8,be BEL,DM,27-214,58,4,2,0,3,1,1,3,33.3,2,0,0,0,0,4,0,1
Ross Barkley,6,eng ENG,DM,31-002,32,2,0,1,1,0,2,2,100.0,0,0,0,0,0,2,0,0
Boubacar Kamara,44,fr FRA,DM,25-014,90,2,1,1,1,0,2,2,100.0,0,1,1,0,4,6,1,0
Ian Maatsen,22,nl NED,LB,22-272,57,5,3,3,1,1,2,2,100.0,0,0,0,0,2,7,1,0
Lucas Digne,12,fr FRA,LB,31-140,33,2,1,0,1,1,2,2,100.0,0,0,0,0,2,4,2,0
Pau Torres,14,es ESP,CB,27-326,90,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
Diego Carlos,3,br BRA,CB,31-267,90,1,1,1,0,0,1,1,100.0,0,3,2,1,0,1,2,0
Ezri Konsa,4,eng ENG,RB,27-045,90,2,1,0,1,1,1,1,100.0,0,1,1,0,0,2,3,0
Emiliano Martínez,23,ar ARG,GK,32-096,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
