Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jáder Durán,9,co COL,FW,20-360,57,15,15,0,0,0,0,1,0,0,0,0,0,11,0,0
Ollie Watkins,11,eng ENG,FW,28-343,33,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
Morgan Rogers,27,eng ENG,LW,22-134,90,28,28,0,0,2,0,0,0,0,0,0,0,22,0,0
Leon Bailey,31,jm JAM,RW,27-120,58,21,17,4,0,0,0,4,0,4,0,0,0,17,0,0
Jaden Philogene Bidace,19,eng ENG,RW,22-303,32,20,20,0,0,0,0,1,0,0,0,0,0,14,0,4
John McGinn,7,sct SCO,AM,30-050,90,30,29,1,0,0,0,4,0,0,0,0,0,24,0,0
Youri Tielemans,8,be BEL,DM,27-214,58,41,39,2,1,0,0,2,0,1,1,0,0,36,0,0
Ross Barkley,6,eng ENG,DM,31-002,32,16,15,1,1,0,0,0,0,0,0,0,0,14,0,0
Boubacar Kamara,44,fr FRA,DM,25-014,90,45,42,3,3,0,0,0,0,0,0,0,0,41,0,0
Ian Maatsen,22,nl NED,LB,22-272,57,32,29,3,1,0,0,2,2,0,0,0,0,25,0,3
Lucas Digne,12,fr FRA,LB,31-140,33,24,11,13,3,0,0,10,1,9,4,4,0,14,0,0
Pau Torres,14,es ESP,CB,27-326,90,49,44,5,3,0,2,0,0,0,0,0,0,46,0,1
Diego Carlos,3,br BRA,CB,31-267,90,51,47,4,4,0,1,0,0,0,0,0,0,43,0,0
Ezri Konsa,4,eng ENG,RB,27-045,90,55,46,9,2,0,0,1,7,0,0,0,0,49,0,1
Emiliano Martínez,23,ar ARG,GK,32-096,90,28,26,2,1,0,0,0,0,0,0,0,0,23,0,0
