Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ollie Watkins,11,eng ENG,FW,28-266,89,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Emi Buendía,10,ar ARG,FW,27-271,1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Jacob Ramsey,41,eng ENG,LW,23-116,61,22,21,1,0,1,0,1,1,0,0,0,0,17,0,1
Jáder Durán,9,co COL,LW,20-283,29,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
John McGinn,7,sct SCO,RW,29-339,45,16,16,0,0,1,0,0,0,0,0,0,0,13,0,0
Ian Maatsen,22,nl NED,LB,22-195,45,23,17,6,1,0,0,3,5,0,0,0,0,18,0,2
Morgan Rogers,27,eng ENG,AM,22-057,90,34,31,3,0,0,0,0,1,0,0,0,0,28,0,3
Youri Tielemans,8,be BEL,DM,27-137,90,71,59,12,6,0,0,9,2,4,4,0,0,56,0,1
Amadou Onana,24,be BEL,DM,23-036,61,26,25,1,1,0,0,0,0,0,0,0,0,22,0,1
Ross Barkley,6,eng ENG,DM,30-291,29,16,15,1,1,0,0,0,0,0,0,0,0,16,0,0
Lucas Digne,12,fr FRA,LB,31-063,45,22,17,5,1,0,0,2,2,2,1,0,0,18,0,0
Leon Bailey,31,jm JAM,RW,27-043,45,18,18,0,0,0,0,1,0,0,0,0,0,16,0,2
Pau Torres,14,es ESP,CB,27-249,90,56,54,2,2,0,1,0,0,0,0,0,0,50,0,0
Diego Carlos,3,br BRA,CB,31-190,90,69,66,2,2,0,1,0,0,0,0,0,0,60,1,0
Ezri Konsa,4,eng ENG,RB,26-334,90,59,57,2,2,0,0,1,0,0,0,0,0,56,0,1
Emiliano Martínez,23,ar ARG,GK,32-019,90,30,25,5,4,0,0,0,0,0,0,0,0,26,0,0
