Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,22-018,90,15,15,0,0,0,0,0,0,0,0,0,0,9,0,2
Jack Clarke,47,eng ENG,"AM,LW",24-095,90,48,46,2,0,1,0,3,1,1,0,0,0,38,0,4
Omari Hutchinson,20,eng ENG,AM,21-119,65,37,32,4,0,0,0,0,0,0,0,0,0,33,1,0
Nathan Broadhead,33,wls WAL,AM,26-327,25,12,12,0,0,0,0,1,0,0,0,0,0,9,0,0
Jens Cajuste,12,se SWE,"CM,DM",25-200,89,41,41,0,0,0,1,0,0,0,0,0,0,40,0,0
Sammie Szmodics,23,ie IRL,DM,29-155,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sam Morsy,5,eg EGY,CM,33-169,65,36,35,1,1,0,1,0,0,0,0,0,0,31,0,0
Jack Taylor,14,ie IRL,DM,26-248,25,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Leif Davis,3,eng ENG,"WB,LB",25-045,79,44,38,6,2,0,1,7,2,2,2,0,0,32,0,0
George Hirst,27,sct SCO,LB,26-011,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Jaden Philogene Bidace,29,eng ENG,"WB,RW",23-018,90,35,35,0,0,0,0,3,0,0,0,0,0,31,0,1
Jacob Greaves,24,eng ENG,CB,24-167,90,50,50,0,0,0,0,0,0,0,0,0,0,46,0,0
Dara O'Shea,26,ie IRL,CB,25-359,90,66,63,3,2,0,0,0,1,0,0,0,0,57,0,0
Axel Tuanzebe,40,cd COD,"CB,RB",27-104,79,50,45,5,1,0,0,2,4,0,0,0,0,41,0,1
Ben Johnson,18,eng ENG,RB,25-033,11,14,9,5,1,0,0,2,1,3,2,0,0,9,0,0
Alex Palmer,31,eng ENG,GK,28-200,90,25,18,7,2,0,0,0,0,0,0,0,0,19,0,0
