Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Marcus Rashford,10,eng ENG,FW,27-024,67,12,0,1,6,5,1,12,0,0,,0,,8,29,13,0,0,0,0,1,10,0
Rasmus Højlund,9,dk DEN,FW,21-294,23,7,0,0,3,4,2,7,1,0,0.0,1,100.0,5,62,28,2,0,2,1,0,6,3
Alejandro Garnacho,17,ar ARG,AM,20-146,85,39,1,5,16,18,5,39,1,0,0.0,1,100.0,30,269,125,4,3,2,2,3,32,6
Mason Mount,7,eng ENG,AM,25-319,5,8,0,3,5,0,0,8,1,0,0.0,1,100.0,5,12,2,0,0,0,1,0,5,0
Bruno Fernandes,8,pt POR,"AM,CM",30-077,90,66,0,9,40,18,2,66,3,1,33.3,2,66.7,47,180,75,0,0,0,0,1,55,2
Christian Eriksen,14,dk DEN,CM,32-284,67,49,1,23,18,9,0,49,0,0,,0,,32,103,35,1,1,0,0,0,36,1
Joshua Zirkzee,11,nl NED,AM,23-186,23,13,0,2,8,3,1,13,0,0,,0,,8,33,24,1,0,1,0,1,11,0
Casemiro,18,br BRA,CM,32-275,55,28,2,8,17,3,0,28,0,0,,0,,18,45,32,0,1,0,0,0,22,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-227,35,33,1,7,19,7,1,33,0,0,,0,,20,87,29,0,2,0,0,1,21,1
Diogo Dalot,20,pt POR,WB,25-251,90,73,3,24,30,20,1,73,0,0,,0,,35,135,58,1,0,1,0,0,41,5
Amad Diallo,16,ci CIV,WB,22-136,90,67,5,26,28,14,2,67,5,2,40.0,3,60.0,42,242,128,4,2,2,0,0,46,2
Jonny Evans,35,nir NIR,CB,36-326,55,60,8,44,15,1,0,60,0,0,,0,,42,128,49,0,0,0,1,0,44,0
Luke Shaw,23,eng ENG,CB,29-135,35,63,2,29,29,5,0,63,0,0,,0,,49,198,75,1,2,0,1,0,52,0
Matthijs de Ligt,4,nl NED,CB,25-104,90,86,11,56,31,0,0,86,0,0,,0,,72,260,67,0,0,0,0,0,72,0
Noussair Mazraoui,3,ma MAR,CB,27-010,90,123,13,82,41,3,0,123,3,2,66.7,1,33.3,96,439,208,0,0,0,0,0,96,0
André Onana,24,cm CMR,GK,28-236,90,54,49,54,0,0,0,54,0,0,,0,,45,219,71,0,0,0,0,0,39,0
