Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Marcus Rashford,10,eng ENG,FW,27-024,67,10,8,2,0,0,0,0,0,0,0,0,0,8,0,0
Rasmus Højlund,9,dk DEN,FW,21-294,23,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Alejandro Garnacho,17,ar ARG,AM,20-146,85,27,27,0,0,0,1,0,0,0,0,0,0,24,0,1
Mason Mount,7,eng ENG,AM,25-319,5,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Bruno Fernandes,8,pt POR,"AM,CM",30-077,90,58,52,5,1,1,0,2,2,2,1,0,0,51,1,1
Christian Eriksen,14,dk DEN,CM,32-284,67,42,41,1,0,1,0,2,0,1,0,0,0,32,0,1
Joshua Zirkzee,11,nl NED,AM,23-186,23,11,11,0,0,0,0,1,0,0,0,0,0,7,0,1
Casemiro,18,br BRA,CM,32-275,55,24,23,1,1,0,0,0,0,0,0,0,0,17,0,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-227,35,27,27,0,0,0,1,0,0,0,0,0,0,25,0,0
Diogo Dalot,20,pt POR,WB,25-251,90,63,50,13,1,0,1,1,12,0,0,0,0,47,0,1
Amad Diallo,16,ci CIV,WB,22-136,90,52,44,8,1,0,0,1,7,0,0,0,0,47,0,0
Jonny Evans,35,nir NIR,CB,36-326,55,52,49,3,3,0,0,0,0,0,0,0,0,47,0,0
Luke Shaw,23,eng ENG,CB,29-135,35,59,59,0,0,0,0,0,0,0,0,0,0,52,0,1
Matthijs de Ligt,4,nl NED,CB,25-104,90,81,80,1,1,0,0,0,0,0,0,0,0,80,0,0
Noussair Mazraoui,3,ma MAR,CB,27-010,90,115,112,3,1,0,1,0,0,0,0,0,0,105,0,1
André Onana,24,cm CMR,GK,28-236,90,51,49,2,1,0,0,0,0,0,0,0,0,41,0,0
