Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,24-351,75,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0
Enes Ünal,26,tr TUR,FW,27-134,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marcus Tavernier,16,eng ENG,"AM,LW",25-183,90,1,1,0,1,0,0,2,0.0,2,1,0,1,1,2,0,0
Antoine Semenyo,24,gh GHA,RW,24-258,69,1,0,1,0,0,0,0,,0,2,0,2,0,1,0,0
Luis Sinisterra,17,co COL,LW,25-096,21,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0
Justin Kluivert,19,nl NED,AM,25-139,45,2,2,1,0,1,0,0,,0,0,0,0,0,2,1,0
Dango Ouattara,11,bf BFA,"RW,LW",22-223,45,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0
Ryan Christie,10,sct SCO,DM,29-212,69,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Alex Scott,8,eng ENG,DM,21-031,21,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0
Lewis Cook,4,eng ENG,DM,27-231,90,2,1,2,0,0,0,1,0.0,1,1,0,1,2,4,2,0
Milos Kerkez,3,hu HUN,LB,20-319,90,3,0,1,2,0,1,3,33.3,2,1,1,0,1,4,0,0
Dean Huijsen,2,es ESP,CB,19-160,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Illia Zabarnyi,27,ua UKR,CB,22-020,90,3,3,1,2,0,1,3,33.3,2,3,2,1,2,5,5,0
Julian Araujo,22,mx MEX,RB,23-039,69,1,0,1,0,0,1,6,16.7,5,0,0,0,1,2,5,0
Adam Smith,15,eng ENG,RB,33-145,21,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Kepa Arrizabalaga,13,es ESP,GK,29-354,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1
