Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,24-351,75,10,10,0,0,1,0,0,0,0,0,0,0,8,0,0
Enes Ünal,26,tr TUR,FW,27-134,15,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Marcus Tavernier,16,eng ENG,"AM,LW",25-183,90,45,36,9,0,1,0,7,3,3,2,0,0,36,0,3
Antoine Semenyo,24,gh GHA,RW,24-258,69,20,19,0,0,0,0,1,0,0,0,0,0,13,1,0
Luis Sinisterra,17,co COL,LW,25-096,21,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Justin Kluivert,19,nl NED,AM,25-139,45,7,5,1,0,0,0,0,0,0,0,0,0,5,1,0
Dango Ouattara,11,bf BFA,"RW,LW",22-223,45,18,18,0,0,1,0,5,0,0,0,0,0,8,0,1
Ryan Christie,10,sct SCO,DM,29-212,69,31,30,1,0,0,0,0,1,0,0,0,0,31,0,0
Alex Scott,8,eng ENG,DM,21-031,21,16,15,0,0,0,0,0,0,0,0,0,0,15,1,0
Lewis Cook,4,eng ENG,DM,27-231,90,51,40,11,4,0,0,7,1,6,6,0,0,38,0,3
Milos Kerkez,3,hu HUN,LB,20-319,90,47,39,8,1,0,0,3,7,0,0,0,0,36,0,0
Dean Huijsen,2,es ESP,CB,19-160,90,48,48,0,0,0,1,0,0,0,0,0,0,43,0,0
Illia Zabarnyi,27,ua UKR,CB,22-020,90,60,59,1,1,0,0,0,0,0,0,0,0,56,0,0
Julian Araujo,22,mx MEX,RB,23-039,69,36,30,6,0,0,0,1,6,0,0,0,0,28,0,1
Adam Smith,15,eng ENG,RB,33-145,21,5,4,1,0,0,0,0,1,0,0,0,0,4,0,1
Kepa Arrizabalaga,13,es ESP,GK,29-354,90,34,29,5,3,0,0,0,0,0,0,0,0,26,0,0
