Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,29-027,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jáder Durán,9,co COL,FW,21-044,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jacob Ramsey,41,eng ENG,LW,23-243,72,3,1,1,2,0,1,2,50.0,1,1,0,1,0,3,2,0
John McGinn,7,sct SCO,AM,30-100,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leon Bailey,31,jm JAM,RW,27-170,65,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Donyell Malen,17,nl NED,RW,26-017,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Morgan Rogers,27,eng ENG,AM,22-184,72,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Emi Buendía,10,ar ARG,LW,28-032,18,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,0,0
Boubacar Kamara,44,fr FRA,DM,25-064,90,9,2,2,5,2,6,8,75.0,2,2,0,2,2,11,4,0
Youri Tielemans,8,be BEL,DM,27-264,90,4,3,3,1,0,4,8,50.0,4,3,2,1,0,4,3,0
Lucas Digne,12,fr FRA,"CB,LB",31-190,90,3,1,1,2,0,3,4,75.0,1,1,0,1,1,4,6,0
Tyrone Mings,5,eng ENG,CB,31-319,37,2,2,1,1,0,0,0,,0,2,2,0,1,3,0,0
Ian Maatsen,22,nl NED,LB,22-322,53,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,4,0
Ezri Konsa,4,eng ENG,CB,27-095,90,3,3,2,1,0,2,2,100.0,0,2,1,1,3,6,2,0
Matty Cash,2,pl POL,RB,27-172,90,2,2,1,1,0,1,2,50.0,1,1,0,1,1,3,1,0
Emiliano Martínez,23,ar ARG,GK,32-146,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
