Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Ollie Watkins,11,eng ENG,FW,29-027,65,0,0,0,1,0,1,0,0,0,0,0,0,1,2,5,28.6
Jáder Durán,9,co COL,FW,21-044,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
Jacob Ramsey,41,eng ENG,LW,23-243,72,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,
John McGinn,7,sct SCO,AM,30-100,18,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Leon Bailey,31,jm JAM,RW,27-170,65,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,50.0
Donyell Malen,17,nl NED,RW,26-017,25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,100.0
Morgan Rogers,27,eng ENG,AM,22-184,72,1,0,0,3,1,0,1,0,0,0,0,0,4,1,2,33.3
Emi Buendía,10,ar ARG,LW,28-032,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
Boubacar Kamara,44,fr FRA,DM,25-064,90,0,0,0,2,3,0,0,2,2,0,0,0,11,3,2,60.0
Youri Tielemans,8,be BEL,DM,27-264,90,1,0,0,1,1,0,4,0,3,0,0,0,5,0,0,
Lucas Digne,12,fr FRA,"CB,LB",31-190,90,0,0,0,0,2,1,3,1,1,0,0,0,4,7,3,70.0
Tyrone Mings,5,eng ENG,CB,31-319,37,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,
Ian Maatsen,22,nl NED,LB,22-322,53,0,0,0,0,0,0,3,1,0,0,0,0,4,2,1,66.7
Ezri Konsa,4,eng ENG,CB,27-095,90,0,0,0,1,1,0,0,3,3,0,0,0,3,2,1,66.7
Matty Cash,2,pl POL,RB,27-172,90,0,0,0,1,2,0,4,1,2,0,0,0,3,1,1,50.0
Emiliano Martínez,23,ar ARG,GK,32-146,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
