Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Raúl Jiménez,7,mx MEX,FW,33-272,72,0,0,0,1,0,0,2,1,0,0,0,0,4,2,5,28.6
Rodrigo Muniz,9,br BRA,FW,23-273,18,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,100.0
Alex Iwobi,17,ng NGA,LW,28-274,78,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,
Ryan Sessegnon,30,eng ENG,"LW,LM",24-259,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Adama Traoré,11,es ESP,RW,29-007,87,0,0,0,3,3,0,6,0,0,0,0,0,7,1,0,100.0
Issa Diop,31,fr FRA,CB,28-023,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
Emile Smith Rowe,32,eng ENG,AM,24-188,71,0,0,0,1,1,0,1,0,0,0,0,0,4,0,1,0.0
Andreas Pereira,18,br BRA,"AM,RM",29-031,19,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,
Sander Berge,16,no NOR,"DM,CM",26-353,90,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,
Saša Lukić,20,rs SRB,"DM,CM",28-172,90,0,0,0,2,2,0,6,0,3,0,0,0,2,2,1,66.7
Antonee Robinson,33,us USA,LB,27-177,90,1,0,0,1,0,0,2,1,3,0,0,0,6,1,2,33.3
Calvin Bassey,3,ng NGA,CB,25-032,90,0,0,0,0,1,0,0,0,2,0,0,0,4,1,0,100.0
Joachim Andersen,5,dk DEN,CB,28-246,90,1,0,0,2,0,0,1,1,1,0,0,0,2,2,1,66.7
Timothy Castagne,21,be BEL,RB,29-058,90,0,0,0,3,0,0,4,1,2,0,0,0,3,1,2,33.3
Bernd Leno,1,de GER,GK,32-334,90,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
