Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-115,90,14,13,1,0,0,0,1,0,0,0,0,0,10,0,1
Kevin Schade,7,de GER,LW,23-030,90,19,17,2,0,0,0,0,2,0,0,0,0,10,0,1
Bryan Mbeumo,19,cm CMR,RW,25-142,90,30,30,0,0,0,0,0,0,0,0,0,0,20,0,1
Mikkel Damsgaard,24,dk DEN,AM,24-177,90,35,32,3,0,0,0,3,0,3,2,0,0,29,0,1
Vitaly Janelt,27,de GER,DM,26-231,90,41,40,0,0,0,0,1,0,0,0,0,0,29,1,0
Christian Nørgaard,6,dk DEN,DM,30-292,71,22,22,0,0,1,0,0,0,0,0,0,0,17,0,1
Yehor Yarmoliuk,18,ua UKR,DM,20-301,19,8,8,0,0,0,0,1,0,0,0,0,0,7,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-309,90,28,18,9,0,0,0,0,9,0,0,0,0,20,1,0
Ben Mee,16,eng ENG,CB,35-097,77,42,38,4,1,0,0,0,0,0,0,0,0,30,0,0
Kim Jisoo,36,kr KOR,CB,20-003,13,6,5,1,1,0,0,0,0,0,0,0,0,4,0,0
Nathan Collins,22,ie IRL,CB,23-241,90,49,48,1,1,0,0,0,0,0,0,0,0,44,0,0
Mads Roerslev,30,dk DEN,RB,25-186,90,41,33,6,0,0,0,3,6,0,0,0,0,30,2,1
Mark Flekken,1,nl NED,GK,31-197,35,27,24,2,1,0,0,0,0,0,0,0,0,21,1,0
Hákon Rafn Valdimarsson,12,is ISL,GK,23-075,55,31,19,12,2,0,0,0,0,0,0,0,0,16,0,0
