Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-059,66,16,14,2,0,0,0,0,0,0,0,0,0,11,0,0
Marc Guiu,38,es ESP,FW,18-227,24,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
Christopher Nkunku,18,fr FRA,LW,26-278,57,26,26,0,0,0,1,0,0,0,0,0,0,26,0,0
Pedro Neto,19,pt POR,LW,24-162,33,19,19,0,0,0,0,3,0,0,0,0,0,17,0,0
Cole Palmer,20,eng ENG,RW,22-104,90,47,41,5,2,0,0,5,1,2,1,0,0,37,1,0
Enzo Fernández,8,ar ARG,"AM,DM",23-214,90,56,53,3,1,0,1,2,0,2,2,0,0,47,0,0
Roméo Lavia,45,be BEL,DM,20-225,66,39,39,0,0,0,0,0,0,0,0,0,0,38,0,0
Kiernan Dewsbury-Hall,22,eng ENG,AM,25-347,24,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0
Moisés Caicedo,25,ec ECU,DM,22-290,90,53,52,0,0,2,0,1,0,0,0,0,0,47,1,0
Marc Cucurella,3,es ESP,LB,26-027,79,68,59,9,2,0,0,3,7,0,0,0,0,58,0,1
Renato Veiga,40,pt POR,LB,21-020,11,9,8,1,0,0,0,0,1,0,0,0,0,8,0,0
Levi Colwill,6,eng ENG,CB,21-174,90,48,46,2,2,0,0,0,0,0,0,0,0,47,0,0
Wesley Fofana,29,fr FRA,CB,23-245,90,56,56,0,0,0,0,0,0,0,0,0,0,49,0,0
Malo Gusto,27,fr FRA,RB,21-091,90,44,36,8,0,0,0,4,8,0,0,0,0,36,0,2
Robert Sánchez,1,es ESP,GK,26-274,90,29,20,9,3,0,0,0,0,0,0,0,0,24,0,0
