Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,33-091,86,19,0,1,11,7,3,19,0,0,,0,,12,31,15,0,0,0,4,0,17,3
Taiwo Awoniyi,9,ng NGA,FW,27-208,4,2,0,0,1,1,0,2,1,0,0.0,1,100.0,4,19,4,0,0,0,0,3,3,2
Callum Hudson-Odoi,14,eng ENG,"LW,RW",24-121,86,32,0,7,9,19,4,32,0,0,,0,,20,214,128,4,3,2,3,0,24,7
Morato,4,br BRA,"CB,RW",23-251,4,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Anthony Elanga,21,se SWE,RW,22-315,79,36,0,2,10,24,4,36,3,1,33.3,1,33.3,20,123,67,5,1,2,3,0,28,8
Ibrahim Sangaré,6,ci CIV,"DM,CM",27-096,11,4,1,1,2,1,0,4,0,0,,0,,1,4,0,0,0,0,1,0,1,0
Morgan Gibbs-White,10,eng ENG,"AM,RM",25-040,90,46,3,6,25,16,3,46,4,2,50.0,1,25.0,28,211,106,3,1,0,2,4,35,3
Elliot Anderson,8,eng ENG,"DM,LW,LM",22-122,90,38,2,6,20,12,2,38,1,1,100.0,0,0.0,18,66,25,0,0,0,3,4,22,2
Nicolás Domínguez,16,ar ARG,DM,26-253,68,22,2,5,12,6,1,22,0,0,,0,,9,37,10,0,0,0,0,0,10,0
Ryan Yates,22,eng ENG,"DM,CM",27-107,22,4,2,2,2,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Neco Williams,7,wls WAL,LB,23-329,90,56,6,22,22,13,0,56,1,1,100.0,0,0.0,19,113,82,1,0,0,1,0,24,2
Murillo,5,br BRA,CB,22-247,90,61,14,30,30,1,0,61,1,1,100.0,0,0.0,24,100,35,1,1,0,0,0,31,0
Nikola Milenković,31,rs SRB,CB,27-147,90,23,5,15,6,2,2,23,0,0,,0,,11,99,43,0,0,0,0,0,12,0
Ola Aina,34,ng NGA,RB,28-151,90,36,2,16,8,12,0,36,3,1,33.3,2,66.7,12,60,14,0,0,0,2,2,13,2
Matz Sels,26,be BEL,GK,33-010,90,28,23,28,0,0,0,28,0,0,,0,,15,70,37,0,0,0,0,0,9,0
