Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,33-091,86,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-208,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Callum Hudson-Odoi,14,eng ENG,"LW,RW",24-121,86,25,25,0,0,1,0,4,0,0,0,0,0,21,0,0
Morato,4,br BRA,"CB,RW",23-251,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Elanga,21,se SWE,RW,22-315,79,28,25,3,1,0,0,6,0,2,2,0,0,19,0,2
Ibrahim Sangaré,6,ci CIV,"DM,CM",27-096,11,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Morgan Gibbs-White,10,eng ENG,"AM,RM",25-040,90,33,31,2,0,0,1,2,0,1,0,0,0,27,0,0
Elliot Anderson,8,eng ENG,"DM,LW,LM",22-122,90,25,24,1,0,0,0,0,1,0,0,0,0,18,0,1
Nicolás Domínguez,16,ar ARG,DM,26-253,68,13,13,0,0,0,0,1,0,0,0,0,0,12,0,0
Ryan Yates,22,eng ENG,"DM,CM",27-107,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Neco Williams,7,wls WAL,LB,23-329,90,42,32,10,1,0,0,1,9,0,0,0,0,34,0,0
Murillo,5,br BRA,CB,22-247,90,46,42,4,4,0,1,1,0,0,0,0,0,36,0,1
Nikola Milenković,31,rs SRB,CB,27-147,90,19,18,1,1,0,0,0,0,0,0,0,0,13,0,0
Ola Aina,34,ng NGA,RB,28-151,90,23,18,5,0,0,0,3,5,0,0,0,0,18,0,1
Matz Sels,26,be BEL,GK,33-010,90,28,14,13,1,0,0,0,0,0,0,0,0,18,1,0
