Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Evanilson,9,br BRA,FW,25-055,76,0,0,0,0,6,0,0,0,2,3,0,0,4,3,3,50.0
Enes Ünal,26,tr TUR,FW,27-204,14,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,100.0
Marcus Tavernier,16,eng ENG,LW,25-253,90,0,0,0,1,0,0,5,0,4,0,0,0,8,2,2,50.0
David Brooks,7,wls WAL,RW,27-145,63,0,0,0,1,0,0,2,1,0,0,0,0,5,0,0,
Dango Ouattara,11,bf BFA,RW,22-293,27,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,50.0
Justin Kluivert,19,nl NED,AM,25-209,76,0,0,0,1,1,0,5,0,0,0,0,0,3,0,1,0.0
Philip Billing,29,dk DEN,AM,28-172,14,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Ryan Christie,10,sct SCO,DM,29-282,90,0,0,0,0,1,1,0,0,1,0,0,0,6,0,0,
Tyler Adams,12,us USA,DM,25-290,90,0,0,0,4,0,0,0,5,2,0,0,0,4,3,0,100.0
Milos Kerkez,3,hu HUN,LB,21-023,90,0,0,0,1,1,0,2,0,0,0,0,0,3,0,1,0.0
Marcos Senesi,5,ar ARG,CB,27-204,81,0,0,0,1,0,0,0,1,2,0,0,0,5,0,4,0.0
Dean Huijsen,2,es ESP,CB,19-230,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
Illia Zabarnyi,27,ua UKR,CB,22-090,90,1,0,0,1,0,0,0,0,2,0,0,0,2,3,0,100.0
Adam Smith,15,eng ENG,RB,33-215,90,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,
Kepa Arrizabalaga,13,es ESP,GK,30-058,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
