Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Luis Díaz,7,co COL,"FW,LW",27-344,86,34,34,0,0,1,0,0,0,0,0,0,0,30,0,1
Darwin Núñez,9,uy URU,LW,25-181,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Cody Gakpo,18,nl NED,LW,25-229,67,22,22,0,0,0,1,1,0,0,0,0,0,16,0,0
Diogo Jota,20,pt POR,FW,28-018,23,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
Mohamed Salah,11,eg EGY,RW,32-190,86,15,14,1,1,1,0,1,0,0,0,0,0,10,0,1
Harvey Elliott,19,eng ENG,RW,21-262,4,7,6,1,0,0,0,0,0,1,0,0,0,6,0,0
Dominik Szoboszlai,8,hu HUN,AM,24-058,90,45,40,5,1,0,0,3,0,0,0,0,0,39,0,0
Alexis Mac Allister,10,ar ARG,DM,25-364,67,45,44,0,0,0,0,0,0,0,0,0,0,39,1,2
Curtis Jones,17,eng ENG,DM,23-327,23,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0
Ryan Gravenberch,38,nl NED,DM,22-220,90,47,47,0,0,0,1,0,0,0,0,0,0,43,0,1
Andrew Robertson,26,sct SCO,LB,30-286,90,68,59,9,3,0,2,7,4,2,2,0,0,60,0,1
Virgil van Dijk,4,nl NED,CB,33-167,90,64,59,5,1,0,1,0,0,0,0,0,0,55,0,0
Joe Gomez,2,eng ENG,CB,27-213,90,64,61,3,3,1,1,0,0,0,0,0,0,58,0,0
Trent Alexander-Arnold,66,eng ENG,RB,26-076,90,76,65,9,1,1,0,9,6,2,1,0,0,53,2,2
Alisson,1,br BRA,GK,32-081,90,23,18,4,1,1,0,0,0,0,0,0,0,16,1,0
