Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Luis Díaz,7,co COL,"FW,LW",27-344,86,45,0,4,15,26,7,45,1,1,100.0,0,0.0,27,132,78,2,0,1,2,2,38,10
Darwin Núñez,9,uy URU,LW,25-181,4,4,1,1,1,2,1,4,0,0,,0,,2,47,35,2,2,1,0,0,2,1
Cody Gakpo,18,nl NED,LW,25-229,67,35,1,3,6,26,4,35,2,0,0.0,2,100.0,23,168,113,3,4,1,3,1,27,10
Diogo Jota,20,pt POR,FW,28-018,23,17,1,2,7,8,2,17,0,0,,0,,11,92,53,2,2,0,2,0,12,4
Mohamed Salah,11,eg EGY,RW,32-190,86,27,0,0,5,22,13,27,4,1,25.0,3,75.0,22,123,47,2,1,4,0,3,25,8
Harvey Elliott,19,eng ENG,RW,21-262,4,9,1,1,4,4,1,9,1,0,0.0,1,100.0,3,15,4,0,0,0,1,0,5,0
Dominik Szoboszlai,8,hu HUN,AM,24-058,90,63,1,8,27,28,12,63,2,1,50.0,1,50.0,23,179,94,3,1,2,2,1,39,7
Alexis Mac Allister,10,ar ARG,DM,25-364,67,57,1,11,34,14,1,57,0,0,,0,,22,120,70,1,1,0,0,0,30,0
Curtis Jones,17,eng ENG,DM,23-327,23,20,0,4,16,0,0,20,0,0,,0,,14,59,19,0,0,0,0,2,16,0
Ryan Gravenberch,38,nl NED,DM,22-220,90,57,1,12,36,10,0,57,3,1,33.3,0,0.0,32,168,105,2,3,0,0,2,45,2
Andrew Robertson,26,sct SCO,LB,30-286,90,77,5,17,49,11,2,77,0,0,,0,,39,154,107,2,1,0,1,1,49,5
Virgil van Dijk,4,nl NED,CB,33-167,90,78,12,30,47,2,2,78,0,0,,0,,28,73,14,0,0,0,0,0,46,1
Joe Gomez,2,eng ENG,CB,27-213,90,74,13,35,38,2,0,74,0,0,,0,,49,262,114,0,0,0,0,1,46,0
Trent Alexander-Arnold,66,eng ENG,RB,26-076,90,93,6,32,33,29,2,93,0,0,,0,,49,186,87,0,1,0,1,0,57,6
Alisson,1,br BRA,GK,32-081,90,25,18,25,0,0,0,25,1,1,100.0,0,0.0,17,49,19,0,0,0,0,0,14,0
