Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Paul Onuachu,32,ng NGA,FW,30-212,90,0,0,0,3,1,0,0,0,1,0,0,0,1,10,6,62.5
Adam Armstrong,9,eng ENG,FW,27-320,72,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kamaldeen Sulemana,20,gh GHA,FW,22-315,18,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0.0
Mateus Fernandes,18,pt POR,AM,20-169,72,0,0,0,1,1,0,4,1,0,0,0,0,3,0,0,
Tyler Dibling,33,eng ENG,AM,18-289,18,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
Lesley Ugochukwu,26,fr FRA,CM,20-275,85,0,0,0,3,0,0,1,1,0,0,0,0,2,1,1,50.0
Adam Lallana,10,eng ENG,CM,36-230,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Flynn Downes,4,eng ENG,CM,25-341,60,0,0,0,1,1,0,0,2,1,0,0,0,4,0,0,
Joe Aribo,7,ng NGA,CM,28-158,30,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,100.0
Kyle Walker-Peters,2,eng ENG,WB,27-257,85,0,0,0,0,2,0,3,0,1,0,0,0,4,1,2,33.3
Ryan Manning,3,ie IRL,WB,28-195,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
Yukinari Sugawara,16,jp JPN,WB,24-181,60,0,0,0,1,0,0,5,0,1,0,0,0,3,0,0,
James Bree,14,eng ENG,WB,27-076,30,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,100.0
Nathan Wood-Gordon,15,eng ENG,CB,22-209,90,1,0,0,3,1,0,1,0,1,0,0,0,7,2,2,50.0
Jan Bednarek,35,pl POL,CB,28-258,90,0,0,0,1,0,0,0,3,2,0,0,0,3,1,4,20.0
Taylor Harwood-Bellis,6,eng ENG,CB,22-331,90,0,0,0,1,1,0,1,2,0,0,0,0,9,5,2,71.4
Aaron Ramsdale,30,eng ENG,GK,26-226,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
